family,point_id,method,tau,T,N_ptp,N_min,N_max,Z_min,Z_max,E_min,E_max,residual,nyquist_rel,newton_ok,cont_step,n_fail,mu1_mod,mu1_re,mu1_im,mu2_mod,mu3_mod,mu_triv,align_triv,floquet_ok,wall_s
small_upper,11,natural,147.40185019014135,156.66922194976354,0.7587904297777612,89.14105703459666,89.89984746437442,0.06245462215624627,0.07753338373161073,1.919958818356773,2.2943027805932243,2.4780177909633494e-12,3.745138540800053e-14,True,0.5,0,1.0054861804249875,1.0054861804249875,0.0,0.7474201045655454,0.7474201045655454,0.9999999511559831,0.9999999999999941,True,1.308
small_upper,12,natural,146.90185019014135,156.21912749315862,0.8185146390509459,89.10591493119249,89.92442957024343,0.061947024972266077,0.07828342741579356,1.907638568959219,2.3127373440572634,3.0042635046356736e-12,0.0,True,0.5,0,1.0064731458927414,1.0064731458927414,0.0,0.7458683298458383,0.7458683298458383,0.9999999395615339,0.9999999999999748,True,1.294
small_upper,13,natural,146.40185019014135,155.76867940208075,0.8736407831364659,89.07308323169278,89.94672401482924,0.06148170291772158,0.07899480473706912,1.8963785257154353,2.33016928077559,4.524380869952438e-12,1.3019433086666477e-13,True,0.5,0,1.0074774074616288,1.0074774074616288,0.0,0.7442831577155429,0.7442831577155429,0.9999999474159413,0.9999999999999852,True,1.292
small_upper,14,natural,145.90185019014135,155.31787223625994,0.924996550068272,89.04214801878136,89.96714456884963,0.06105081473451989,0.07967541221063243,1.8859820971727455,2.3467958058480556,2.2886137429622977e-12,6.149949515660828e-14,True,0.5,0,1.0084989626970209,1.0084989626970209,0.0,0.7426641559459825,0.7426641559459825,0.9999999367471952,0.9999999999999581,True,1.449
small_upper,15,natural,145.40185019014135,154.86670045470828,0.9731853381698841,89.01280738908557,89.98599272725545,0.060648659840883655,0.08033101741226512,1.8763063861919727,2.362760415294419,2.1795898419441073e-12,5.846837337905907e-14,True,0.5,0,1.009537829795168,1.009537829795168,0.0,0.7410110854592084,0.7410110854592084,0.9999999401508363,0.9999999999999731,True,1.402
small_upper,16,natural,144.90185019014135,154.41515841678736,1.0186638654863032,88.9848326570616,90.0034965225479,0.06027093557252298,0.08096599930908224,1.8672435562821468,2.378171518681064,2.8941848917440893e-12,5.587015680904829e-14,True,0.5,0,1.010593994860687,1.010593994860687,0.0,0.7393236793137323,0.7393236793137323,0.9999999397576534,0.999999999999944,True,1.394
small_upper,17,natural,144.40185019014135,153.96324038377324,1.061788327883093,88.95804528018593,90.01983360806902,0.059914295996659546,0.08158378782338681,1.8587097645676751,2.3931135054012582,2.247389774279185e-12,5.361140886404501e-14,True,0.5,0,1.0116673952639017,1.0116673952639017,0.0,0.7376016778770017,0.7376016778770017,0.9999999413178265,0.9999999999999701,True,1.388
small_upper,18,natural,143.90185019014135,153.5109405208045,1.1028434160295149,88.93230235204109,90.0351457680706,0.05957607491484669,0.08218713969117668,1.8506382140720248,2.407653691982449,5.19395637610387e-12,0.0,True,0.5,0,1.0127580184541176,1.0127580184541176,0.0,0.7358450347086662,0.7358450347086662,0.9999999693096304,0.9999999999999917,True,1.382
small_upper,19,natural,143.40185019014135,153.05825289926273,1.1420613872997478,88.90748706625911,90.04954845355886,0.05925410402822634,0.0827783194632936,1.8429745933658628,2.421846882390685,2.5857094243519896e-12,9.971888579438941e-14,True,0.5,0,1.0138656857794404,1.0138656857794404,0.0,0.7340533450265364,0.7340533450265364,0.9999999323901353,0.9999999999999444,True,1.391
small_upper,20,natural,142.90185019014135,152.60517149957053,1.1796350681730132,88.88350221412553,90.06313728229854,0.05894658912078482,0.08335922268931172,1.8356739716338173,2.4357384732863836,2.686739719592879e-12,4.827780058218755e-14,True,0.5,0,1.0149903808756418,1.0149903808756418,0.0,0.7322268073433864,0.7322268073433864,0.9999999352023646,0.9999999999999598,True,1.385
