family,point_id,method,tau,T,N_ptp,N_min,N_max,Z_min,Z_max,E_min,E_max,residual,nyquist_rel,newton_ok,cont_step,n_fail,mu1_mod,mu1_re,mu1_im,mu2_mod,mu3_mod,mu_triv,align_triv,floquet_ok,wall_s
large_lower,206,natural,4.6378015,368.4089981591159,47.392460729227615,47.449718032038085,94.8421787612657,0.001652303820621452,0.6408218048724346,0.3641371912806491,18.963718070481974,2.5153212845907547e-12,0.00017619474962838434,True,0.18564650000000002,0,0.345595622546315,0.345595622546315,0.0,1.2620113287731272e-16,,0.9999994904800036,0.9999999417993665,True,0.075
large_lower,207,natural,4.87914195,363.6538221579117,44.06791324111,50.709194913569455,94.77710815467945,0.0019463520045071262,0.5774806315824075,0.38366131262470105,17.112653060229217,6.265210572564683e-12,0.00016325935328156065,True,0.24134045000000004,0,0.4318031655767051,0.4318031655767051,0.0,1.3877787807814457e-16,,1.0000055692186343,0.9999999798619716,True,0.013
large_lower,208,natural,5.192884535,353.9655249553854,38.42889539342415,56.21937772206166,94.64827311548581,0.002672898680468239,0.4824955278474178,0.42093483166947804,14.370909225816856,2.6405544417684723e-12,3.3212364407786335e-05,True,0.3137425850000001,0,0.5922002394746055,0.5922002394746055,0.0,0.0,,0.9999987316269421,0.9999999981212606,True,0.037
large_lower,209,natural,5.3560306792,345.9472489898858,34.4942010843009,60.036350898708434,94.53055198300933,0.003449203996350502,0.4236478175590071,0.45325637022888143,12.627330274949053,2.9274360713316128e-12,3.8804445527701276e-05,True,0.16314614420000007,1,0.7088512956326685,0.7088512956326685,0.0,1.1102230246251565e-16,,1.0000005550570785,0.9999999992268817,True,0.037
large_lower,210,natural,5.56812066666,324.4247194238071,25.58371168595656,68.59614839523422,94.17986008119078,0.0067461597151316595,0.30975055814051583,0.5547560711723676,9.214256400800082,2.815525590449397e-12,6.731322907312687e-07,True,0.2120899874600001,0,0.9390587344383317,0.9390587344383317,0.0,1.1102230246251565e-16,,1.0000019878717703,0.9999999999974225,True,0.04
large_lower,211,natural,5.585766553616671,317.83908846021643,23.205866158545277,70.84647777211556,94.05234393066084,0.008241311635680223,0.28242133977055833,0.592640837600061,8.397025141475645,7.261302670258374e-12,6.381629304111938e-07,True,0.017645886956672012,3,0.9851667936902011,0.9851667936902011,0.0,0.0,,1.0000099863200833,0.9999999999703694,True,0.014
large_lower,212,natural,5.587234691411466,315.40260975601643,22.357770513503226,71.64381940583068,94.00158991933391,0.008879363848972161,0.27290169594226266,0.6077901656765177,8.113146612481124,7.675637903048482e-12,4.860168612514416e-07,True,0.0014681377947951117,3,0.99935036754286,0.99935036754286,0.0,1.711318872563644e-17,,1.0001995479398322,0.999999987139896,True,0.012
large_lower,213,natural,5.587235942217887,315.35536506440235,22.341481921387214,71.65910308893504,94.00058501032225,0.008892235020750596,0.2727199424858744,0.6080906040039749,8.107731356741425,3.1867841698840493e-12,4.830810175918278e-07,True,1.2508064207560023e-06,8,0.999538260339471,0.999538260339471,0.0,3.2454926220673766e-19,,1.0002765081227951,0.9999999752496228,True,0.015
large_lower,701,arclength,5.587236099849733,315.342786963148,22.33714634105465,71.66317099286879,94.00031733392343,0.008895665038350304,0.27267157138740733,0.6081706347086923,8.106290194120094,5.281997061956645e-12,4.823001623407783e-07,True,0.02,0,0.9995780465355945,0.9995780465355945,0.0,5.529329367868752e-17,,1.0003071547012445,0.9999999694416399,True,0.032
large_lower,702,arclength,5.587236196619893,315.3251762493429,22.331076749188497,71.66886571217073,93.99994246135923,0.008900469760406357,0.2726038590609575,0.6082827175927055,8.104272803012737,2.917555086412449e-12,4.812074422457043e-07,True,0.027999999999999997,0,0.9996309502677203,0.9996309502677203,0.0,3.2054216307752535e-17,,1.0003527956443978,0.999999959651068,True,0.033
large_lower,703,arclength,5.587236089127092,315.30051856103915,22.322579752782843,71.67683764064965,93.9994173934325,0.008907201662099778,0.2725090759311167,0.6084397118827252,8.101448918928257,1.9468870959826745e-12,4.796785717921297e-07,True,0.03919999999999999,0,1.0004250462399844,1.0004250462399844,0.0,4.127646501130477e-17,,0.9996965490126779,0.999999970109609,True,0.054
large_lower,704,arclength,5.587235462143478,315.2659925285382,22.31068480477954,71.68799701034496,93.9986818151245,0.008916636704880325,0.2723764072223136,0.6086596574048343,8.097496389162842,4.674038933671909e-12,4.775400363842174e-07,True,0.054879999999999984,0,1.0005509862375448,1.0005509862375448,0.0,7.386025392090133e-17,,0.9997633992946056,0.9999999817969758,True,0.032
large_lower,705,arclength,5.5872336496910995,315.21764576021593,22.294033537177896,71.70361752014738,93.99765105732527,0.008929866138979788,0.2721907252242902,0.6089678824157942,8.09196462587182,5.5919713304319885e-12,4.7454991641673167e-07,True,0.07683199999999997,0,1.0007539041770535,1.0007539041770535,0.0,2.567838920436549e-17,,0.9998299650108744,0.9999999905760012,True,0.06
