dgp,truth,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_M1_collapse,M1_autonomous_Schaefer,11.8,14,M3_AR_residual,10.5740030340279,11.96936011370161,18.011768407904988,14.549599110155988,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,14,M4_delayed_info,10.859073698059019,11.947403310616744,18.011768407904988,14.549599110155988,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,15,M1_autonomous_Schaefer,16.094347406693185,14.873678819717389,24.978393566639724,23.891228854579136,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,15,M1b_autonomous_Allee,21.144520973951554,30.52115406113264,24.978393566639724,23.891228854579136,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,15,M2_stockflow_regimeC,16.094347406693185,14.873678819717389,24.978393566639724,23.891228854579136,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,15,M3_AR_residual,16.81745396393975,15.016581484105602,24.978393566639724,23.891228854579136,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,15,M4_delayed_info,16.69586682012329,14.828686141851973,24.978393566639724,23.891228854579136,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,16,M1_autonomous_Schaefer,12.510821196740405,13.437467495197774,19.445963431111256,16.137365390997264,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,16,M1b_autonomous_Allee,14.253110336862473,13.328127643368957,19.445963431111256,16.137365390997264,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,16,M2_stockflow_regimeC,12.510821196740405,13.437467495197774,19.445963431111256,16.137365390997264,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,16,M3_AR_residual,12.973032137562027,13.448861471561585,19.445963431111256,16.137365390997264,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,16,M4_delayed_info,12.460085652428619,13.39979111749634,19.445963431111256,16.137365390997264,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,17,M1_autonomous_Schaefer,11.616782657644311,11.82351408774292,19.14853319313629,16.162001505104534,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,17,M1b_autonomous_Allee,15.506101523393946,19.100039450783665,19.14853319313629,16.162001505104534,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,17,M2_stockflow_regimeC,11.616782657644311,11.82351408774292,19.14853319313629,16.162001505104534,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,17,M3_AR_residual,11.723125569446815,11.816205545830416,19.14853319313629,16.162001505104534,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,17,M4_delayed_info,13.159978190043619,11.835274435651103,19.14853319313629,16.162001505104534,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,18,M1_autonomous_Schaefer,11.874879664513601,13.653194711055562,24.208033086629012,17.92282477325414,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,18,M1b_autonomous_Allee,16.42115223257208,13.905394225699402,24.208033086629012,17.92282477325414,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,18,M2_stockflow_regimeC,11.874879664513601,13.653194711055562,24.208033086629012,17.92282477325414,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,18,M3_AR_residual,11.842932663581026,13.647142803016312,24.208033086629012,17.92282477325414,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,18,M4_delayed_info,14.981036460428696,13.637208130955463,24.208033086629012,17.92282477325414,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,19,M1_autonomous_Schaefer,11.501466848088397,13.188492850667012,23.131876264218985,19.71834072380684,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,19,M1b_autonomous_Allee,18.764818395300452,25.100589397699817,23.131876264218985,19.71834072380684,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,19,M2_stockflow_regimeC,11.501466848088397,13.188492850667012,23.131876264218985,19.71834072380684,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,19,M3_AR_residual,11.88728349526237,13.249896829680361,23.131876264218985,19.71834072380684,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,19,M4_delayed_info,12.517721441803415,13.185618699628186,23.131876264218985,19.71834072380684,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,20,M1_autonomous_Schaefer,14.975092024606806,15.521565479892676,22.472615204407045,22.56162479835608,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,20,M1b_autonomous_Allee,19.752092884751427,26.831986100979144,22.472615204407045,22.56162479835608,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,20,M2_stockflow_regimeC,14.975092024606806,15.521565479892676,22.472615204407045,22.56162479835608,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,20,M3_AR_residual,16.122899678401705,15.489704110868336,22.472615204407045,22.56162479835608,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,20,M4_delayed_info,14.979973838154557,15.514067312482405,22.472615204407045,22.56162479835608,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,21,M1_autonomous_Schaefer,15.116200760935609,15.219080233120797,24.744694792148938,23.426660301089328,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,21,M1b_autonomous_Allee,18.721840694823808,20.197900746833383,24.744694792148938,23.426660301089328,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,21,M2_stockflow_regimeC,15.116200760935609,15.219080233120797,24.744694792148938,23.426660301089328,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,21,M3_AR_residual,14.993823547471845,15.224091689171496,24.744694792148938,23.426660301089328,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,21,M4_delayed_info,15.231012090873007,15.243648473989909,24.744694792148938,23.426660301089328,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,22,M1_autonomous_Schaefer,11.254796159940208,11.894978230371356,18.374113826480492,14.909271729468777,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,22,M1b_autonomous_Allee,18.01540803289033,18.113719335558564,18.374113826480492,14.909271729468777,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,22,M2_stockflow_regimeC,11.254796159940208,11.894978230371356,18.374113826480492,14.909271729468777,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,22,M3_AR_residual,11.347137244135775,11.895124775675388,18.374113826480492,14.909271729468777,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,22,M4_delayed_info,11.513243166322669,11.894904372827337,18.374113826480492,14.909271729468777,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,23,M1_autonomous_Schaefer,11.776258733535979,11.655028841707853,15.933789461277208,16.944391654162935,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,23,M1b_autonomous_Allee,15.991903718435521,25.824496824027396,15.933789461277208,16.944391654162935,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,23,M2_stockflow_regimeC,11.776258733535979,11.655028841707853,15.933789461277208,16.944391654162935,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,23,M3_AR_residual,11.508183180615596,11.659502348991245,15.933789461277208,16.944391654162935,False
