K,period,mode,state,real,imag,real_lo_1ulp,real_hi_1ulp,imag_lo_1ulp,imag_hi_1ulp
80,370.93117783952863,-42,Z,-3.9246259088815299e-07,9.2454037426006582e-08,-3.9246259088815304e-07,-3.9246259088815294e-07,9.2454037426006569e-08,9.2454037426006595e-08
80,370.93117783952863,-42,E,3.7428148284519386e-06,1.2276420851901796e-06,3.7428148284519382e-06,3.7428148284519391e-06,1.2276420851901794e-06,1.2276420851901799e-06
80,370.93117783952863,-41,N,-2.1504066704906093e-07,2.2029287130282985e-07,-2.1504066704906095e-07,-2.150406670490609e-07,2.2029287130282982e-07,2.2029287130282988e-07
80,370.93117783952863,-41,A,1.719616852094947e-08,1.5950573086118152e-08,1.7196168520949467e-08,1.7196168520949474e-08,1.5950573086118149e-08,1.5950573086118155e-08
80,370.93117783952863,-41,Z,4.8849267507920369e-07,1.2321289975583146e-07,4.8849267507920358e-07,4.8849267507920379e-07,1.2321289975583144e-07,1.2321289975583149e-07
80,370.93117783952863,-41,E,-3.7909469381600877e-06,-3.257515865544679e-06,-3.7909469381600882e-06,-3.7909469381600873e-06,-3.2575158655446795e-06,-3.2575158655446786e-06
80,370.93117783952863,-40,N,3.6831791194856461e-07,-1.5748989215999007e-07,3.6831791194856456e-07,3.6831791194856467e-07,-1.5748989215999009e-07,-1.5748989215999004e-07
80,370.93117783952863,-40,A,-1.3043745534249608e-08,-2.8442332547662097e-08,-1.3043745534249609e-08,-1.3043745534249606e-08,-2.84423325476621e-08,-2.8442332547662093e-08
80,370.93117783952863,-40,Z,-4.7157014595419429e-07,-4.1792298647549788e-07,-4.7157014595419434e-07,-4.7157014595419424e-07,-4.1792298647549794e-07,-4.1792298647549783e-07
80,370.93117783952863,-40,E,2.8675049627321665e-06,5.6649319353581934e-06,2.867504962732166e-06,2.8675049627321669e-06,5.6649319353581925e-06,5.6649319353581942e-06
80,370.93117783952863,-39,N,-5.2209941985403162e-07,5.8540793337804989e-09,-5.2209941985403172e-07,-5.2209941985403151e-07,5.8540793337804981e-09,5.8540793337804998e-09
80,370.93117783952863,-39,A,1.5723475975332913e-09,4.1813776252701799e-08,1.5723475975332911e-09,1.5723475975332915e-09,4.1813776252701792e-08,4.1813776252701806e-08
80,370.93117783952863,-39,Z,2.8375877827025693e-07,7.3612903383390595e-07,2.8375877827025688e-07,2.8375877827025699e-07,7.3612903383390584e-07,7.3612903383390605e-07
80,370.93117783952863,-39,E,-6.1997790977714967e-07,-8.0511025663508047e-06,-6.1997790977714977e-07,-6.1997790977714956e-07,-8.0511025663508064e-06,-8.051102566350803e-06
80,370.93117783952863,-38,N,6.3291358487138001e-07,2.5355619779357429e-07,6.329135848713799e-07,6.3291358487138011e-07,2.5355619779357423e-07,2.5355619779357434e-07
80,370.93117783952863,-38,A,1.9454963013948273e-08,-5.2613065641340022e-08,1.945496301394827e-08,1.9454963013948276e-08,-5.2613065641340029e-08,-5.2613065641340016e-08
80,370.93117783952863,-38,Z,1.0797511437038442e-07,-9.8293618540556447e-07,1.079751143703844e-07,1.0797511437038443e-07,-9.8293618540556469e-07,-9.8293618540556426e-07
80,370.93117783952863,-38,E,-3.1777891322086787e-06,9.7788595025419168e-06,-3.1777891322086791e-06,-3.1777891322086783e-06,9.7788595025419151e-06,9.7788595025419185e-06
80,370.93117783952863,-37,N,-6.3878075930780257e-07,-6.2267234283270393e-07,-6.3878075930780267e-07,-6.3878075930780246e-07,-6.2267234283270404e-07,-6.2267234283270383e-07
80,370.93117783952863,-37,A,-5.1133744355357159e-08,5.5412711115295721e-08,-5.1133744355357166e-08,-5.1133744355357153e-08,5.5412711115295715e-08,5.5412711115295728e-08
80,370.93117783952863,-37,Z,-6.86577749734011e-07,1.033578828160531e-06,-6.865777497340111e-07,-6.8657774973401089e-07,1.0335788281605307e-06,1.0335788281605312e-06
80,370.93117783952863,-37,E,8.491313335234275e-06,-9.9890872093254397e-06,8.4913133352342733e-06,8.4913133352342767e-06,-9.9890872093254414e-06,-9.989087209325438e-06
80,370.93117783952863,-36,N,4.6328801556436028e-07,1.073878462068946e-06,4.6328801556436023e-07,4.6328801556436033e-07,1.0738784620689457e-06,1.0738784620689462e-06
80,370.93117783952863,-36,A,9.216501659857498e-08,-4.2850451501796682e-08,9.2165016598574967e-08,9.2165016598574993e-08,-4.2850451501796689e-08,-4.2850451501796676e-08
80,370.93117783952863,-36,Z,1.3620571897552248e-06,-7.5820114066979883e-07,1.3620571897552246e-06,1.362057189755225e-06,-7.5820114066979893e-07,-7.5820114066979872e-07
80,370.93117783952863,-36,E,-1.487469286767502e-05,7.6817403644252842e-06,-1.4874692867675021e-05,-1.4874692867675018e-05,7.6817403644252825e-06,7.6817403644252859e-06
80,370.93117783952863,-35,N,-2.639741077761546e-08,-1.5365989114738628e-06,-2.6397410777615464e-08,-2.6397410777615457e-08,-1.5365989114738631e-06,-1.5365989114738626e-06
80,370.93117783952863,-35,A,-1.3728712931975305e-07,6.2711356442255594e-09,-1.3728712931975308e-07,-1.3728712931975303e-07,6.2711356442255586e-09,6.2711356442255603e-09
80,370.93117783952863,-35,Z,-1.9598127286434912e-06,6.2483866409231153e-08,-1.9598127286434916e-06,-1.9598127286434908e-06,6.248386640923114e-08,6.2483866409231166e-08
80,370.93117783952863,-35,E,2.1329051907306837e-05,-1.8802088798044098e-06,2.1329051907306834e-05,2.1329051907306841e-05,-1.88020887980441e-06,-1.8802088798044095e-06
80,370.93117783952863,-34,N,-7.361179157189584e-07,1.8858183550131921e-06,-7.3611791571895851e-07,-7.3611791571895829e-07,1.8858183550131919e-06,1.8858183550131923e-06
80,370.93117783952863,-34,A,1.7557553908761892e-07,6.2723334751473118e-08,1.7557553908761889e-07,1.7557553908761895e-07,6.2723334751473105e-08,6.2723334751473131e-08
80,370.93117783952863,-34,Z,2.2303744237059091e-06,1.0601943476853068e-06,2.2303744237059087e-06,2.2303744237059096e-06,1.0601943476853066e-06,1.060194347685307e-06
80,370.93117783952863,-34,E,-2.6208182127183747e-05,-8.1095948878447494e-06,-2.620818212718375e-05,-2.6208182127183744e-05,-8.1095948878447511e-06,-8.1095948878447477e-06
80,370.93117783952863,-33,N,1.8434364445892258e-06,-1.9367583027510793e-06,1.8434364445892256e-06,1.843436444589226e-06,-1.9367583027510798e-06,-1.9367583027510789e-06
80,370.93117783952863,-33,A,-1.8897342518313089e-07,-1.6949290960719687e-07,-1.8897342518313092e-07,-1.8897342518313087e-07,-1.694929096071969e-07,-1.6949290960719685e-07
80,370.93117783952863,-33,Z,-1.8896532636951668e-06,-2.4755936666421066e-06,-1.889653263695167e-06,-1.8896532636951666e-06,-2.475593666642107e-06,-2.4755936666421062e-06
80,370.93117783952863,-33,E,2.7221157392881313e-05,2.23469947849089e-05,2.722115739288131e-05,2.7221157392881317e-05,2.2346994784908896e-05,2.2346994784908903e-05
80,370.93117783952863,-32,N,-3.2308500636451071e-06,1.4514615871037375e-06,-3.2308500636451076e-06,-3.2308500636451067e-06,1.4514615871037373e-06,1.4514615871037377e-06
80,370.93117783952863,-32,A,1.5166585880907829e-07,3.1206648562780406e-07,1.5166585880907827e-07,1.5166585880907832e-07,3.1206648562780401e-07,3.1206648562780411e-07
80,370.93117783952863,-32,Z,6.9409109527834312e-07,3.8713542283945796e-06,6.9409109527834301e-07,6.9409109527834322e-07,3.8713542283945787e-06,3.8713542283945804e-06
80,370.93117783952863,-32,E,-2.1592033937928266e-05,-3.9832393733147358e-05,-2.1592033937928269e-05,-2.1592033937928262e-05,-3.9832393733147364e-05,-3.9832393733147351e-05
80,370.93117783952863,-31,N,4.7038249547216503e-06,-1.6460899282153978e-07,4.7038249547216495e-06,4.7038249547216512e-06,-1.6460899282153981e-07,-1.6460899282153976e-07
80,370.93117783952863,-31,A,-3.1246015678214029e-08,-4.7520986576791961e-07,-3.1246015678214035e-08,-3.1246015678214022e-08,-4.7520986576791966e-07,-4.7520986576791956e-07
80,370.93117783952863,-31,Z,1.4537279927711729e-06,-4.7571177450783735e-06,1.4537279927711727e-06,1.4537279927711732e-06,-4.7571177450783743e-06,-4.7571177450783726e-06
80,370.93117783952863,-31,E,6.443798772468672e-06,5.8061434959706143e-05,6.4437987724686712e-06,6.4437987724686729e-06,5.8061434959706136e-05,5.806143495970615e-05
80,370.93117783952863,-30,N,-5.8912245526012551e-06,-2.1627213519328074e-06,-5.8912245526012559e-06,-5.8912245526012542e-06,-2.1627213519328079e-06,-2.162721351932807e-06
80,370.93117783952863,-30,A,-2.0695387655625171e-07,6.2308964449314971e-07,-2.0695387655625174e-07,-2.0695387655625169e-07,6.230896444931496e-07,6.2308964449314982e-07
80,370.93117783952863,-30,Z,-4.385903564914525e-06,4.5237729116430948e-06,-4.3859035649145258e-06,-4.3859035649145241e-06,4.523772911643094e-06,4.5237729116430957e-06
80,370.93117783952863,-30,E,2.0527665978879356e-05,-7.2650122898708304e-05,2.0527665978879352e-05,2.0527665978879359e-05,-7.2650122898708318e-05,-7.2650122898708291e-05
80,370.93117783952863,-29,N,6.2099835662149623e-06,5.6522542878625607e-06,6.2099835662149614e-06,6.2099835662149631e-06,5.6522542878625599e-06,5.6522542878625616e-06
80,370.93117783952863,-29,A,5.9054772410220385e-07,-6.9150503373933505e-07,5.9054772410220374e-07,5.9054772410220395e-07,-6.9150503373933515e-07,-6.9150503373933494e-07
80,370.93117783952863,-29,Z,7.5675442154791326e-06,-2.5770020182145992e-06,7.5675442154791318e-06,7.5675442154791335e-06,-2.5770020182145996e-06,-2.5770020182145987e-06
80,370.93117783952863,-29,E,-6.004552235524492e-05,7.7181913302847783e-05,-6.0045522355244927e-05,-6.0045522355244913e-05,7.718191330284777e-05,7.7181913302847797e-05
80,370.93117783952863,-28,N,-4.862374698322981e-06,-1.0174122293616465e-05,-4.8623746983229819e-06,-4.8623746983229802e-06,-1.0174122293616466e-05,-1.0174122293616463e-05
80,370.93117783952863,-28,A,-1.1237339179540596e-06,5.8196280223803357e-07,-1.1237339179540598e-06,-1.1237339179540594e-06,5.8196280223803347e-07,5.8196280223803368e-07
80,370.93117783952863,-28,Z,-1.0055967560197781e-05,-1.4548381498654161e-06,-1.0055967560197782e-05,-1.0055967560197779e-05,-1.4548381498654163e-06,-1.4548381498654159e-06
80,370.93117783952863,-28,E,0.00010992688429565258,-6.3495826525807961e-05,0.00010992688429565256,0.00010992688429565259,-6.3495826525807974e-05,-6.3495826525807947e-05
80,370.93117783952863,-27,N,8.9785000974125626e-07,1.5170931856822419e-05,8.9785000974125615e-07,8.9785000974125636e-07,1.5170931856822418e-05,1.5170931856822421e-05
80,370.93117783952863,-27,A,1.7622121930660772e-06,-1.6181902210767134e-07,1.762212193066077e-06,1.7622121930660774e-06,-1.6181902210767136e-07,-1.6181902210767131e-07
80,370.93117783952863,-27,Z,1.0569736795294858e-05,7.4621608811473119e-06,1.0569736795294857e-05,1.056973679529486e-05,7.4621608811473111e-06,7.4621608811473128e-06
80,370.93117783952863,-27,E,-0.00016357803285459936,2.2688545775975832e-05,-0.00016357803285459938,-0.00016357803285459933,2.2688545775975829e-05,2.2688545775975836e-05
80,370.93117783952863,-26,N,6.6193486426871626e-06,-1.9460245767764897e-05,6.6193486426871618e-06,6.6193486426871635e-06,-1.9460245767764901e-05,-1.9460245767764894e-05
80,370.93117783952863,-26,A,-2.3793139709705023e-06,-7.2286712322994663e-07,-2.3793139709705027e-06,-2.3793139709705019e-06,-7.2286712322994674e-07,-7.2286712322994653e-07
80,370.93117783952863,-26,Z,-7.7100519363404931e-06,-1.459818181459417e-05,-7.7100519363404948e-06,-7.7100519363404914e-06,-1.4598181814594172e-05,-1.4598181814594169e-05
80,370.93117783952863,-26,E,0.000208631669480008,5.2900280094997189e-05,0.00020863166948000797,0.00020863166948000803,5.2900280094997182e-05,5.2900280094997196e-05
80,370.93117783952863,-25,N,-1.8294496274172339e-05,2.1063358724908727e-05,-1.8294496274172342e-05,-1.8294496274172335e-05,2.1063358724908724e-05,2.106335872490873e-05
80,370.93117783952863,-25,A,2.726649977327478e-06,2.2127773477314438e-06,2.7266499773274775e-06,2.7266499773274784e-06,2.2127773477314433e-06,2.2127773477314442e-06
80,370.93117783952863,-25,Z,3.5410277140911148e-07,2.1108753546290401e-05,3.5410277140911143e-07,3.5410277140911153e-07,2.1108753546290398e-05,2.1108753546290404e-05
80,370.93117783952863,-25,E,-0.00022627149262685625,-0.00016656337473650631,-0.00022627149262685628,-0.00022627149262685622,-0.00016656337473650634,-0.00016656337473650628
80,370.93117783952863,-24,N,3.3909725375463298e-05,-1.7142482825758679e-05,3.3909725375463292e-05,3.3909725375463305e-05,-1.7142482825758683e-05,-1.7142482825758676e-05
80,370.93117783952863,-24,A,-2.398103465884657e-06,-4.3684815675640565e-06,-2.3981034658846574e-06,-2.3981034658846566e-06,-4.3684815675640574e-06,-4.3684815675640557e-06
80,370.93117783952863,-24,Z,1.1801704596313135e-05,-2.4353264147304014e-05,1.1801704596313133e-05,1.1801704596313136e-05,-2.4353264147304018e-05,-2.4353264147304011e-05
80,370.93117783952863,-24,E,0.00019199587553161995,0.00031306819609460866,0.00019199587553161992,0.00019199587553161998,0.0003130681960946086,0.00031306819609460871
80,370.93117783952863,-23,N,-5.1755936074728888e-05,4.1639534846484703e-06,-5.1755936074728894e-05,-5.1755936074728881e-05,4.1639534846484695e-06,4.1639534846484712e-06
80,370.93117783952863,-23,A,8.1448035874599875e-07,7.0606149741296622e-06,8.1448035874599865e-07,8.1448035874599886e-07,7.0606149741296614e-06,7.0606149741296631e-06
80,370.93117783952863,-23,Z,-2.7630234800997677e-05,2.11252471470719e-05,-2.763023480099768e-05,-2.7630234800997674e-05,2.1125247147071897e-05,2.1125247147071904e-05
80,370.93117783952863,-23,E,-7.8685456495685636e-05,-0.00047400880796969375,-7.868545649568565e-05,-7.8685456495685623e-05,-0.0004740088079696938,-0.00047400880796969369
80,370.93117783952863,-22,N,6.7841662594353248e-05,2.1555651273128817e-05,6.7841662594353235e-05,6.7841662594353262e-05,2.1555651273128813e-05,2.155565127312882e-05
80,370.93117783952863,-22,A,2.7403547820391911e-06,-9.8103219901071296e-06,2.7403547820391907e-06,2.7403547820391915e-06,-9.8103219901071313e-06,-9.8103219901071279e-06
80,370.93117783952863,-22,Z,4.4046043273955123e-05,-8.3528622064128358e-06,4.4046043273955116e-05,4.404604327395513e-05,-8.3528622064128375e-06,-8.3528622064128341e-06
80,370.93117783952863,-22,E,-0.00013725986440276227,0.00061384773474816568,-0.00013725986440276229,-0.00013725986440276224,0.00061384773474816557,0.00061384773474816579
80,370.93117783952863,-21,N,-7.5132833388023019e-05,-6.2715614849412403e-05,-7.5132833388023032e-05,-7.5132833388023005e-05,-6.2715614849412417e-05,-6.271561484941239e-05
80,370.93117783952863,-21,A,-8.9816656677697353e-06,1.1589750133024016e-05,-8.9816656677697369e-06,-8.9816656677697336e-06,1.1589750133024014e-05,1.1589750133024017e-05
80,370.93117783952863,-21,Z,-5.5778170982520182e-05,-1.5814004654447483e-05,-5.5778170982520189e-05,-5.5778170982520175e-05,-1.5814004654447487e-05,-1.581400465444748e-05
80,370.93117783952863,-21,E,0.00046654061567722837,-0.00067865423070630963,0.00046654061567722832,0.00046654061567722843,-0.00067865423070630974,-0.00067865423070630952
80,370.93117783952863,-20,N,6.3204386921282232e-05,0.00011910562276783075,6.3204386921282218e-05,6.3204386921282245e-05,0.00011910562276783073,0.00011910562276783076
80,370.93117783952863,-20,A,1.8322472140354531e-05,-1.0637446990604359e-05,1.8322472140354528e-05,1.8322472140354535e-05,-1.0637446990604361e-05,-1.0637446990604358e-05
80,370.93117783952863,-20,Z,5.5684218036000283e-05,5.0643076103443218e-05,5.5684218036000276e-05,5.568421803600029e-05,5.0643076103443212e-05,5.0643076103443225e-05
80,370.93117783952863,-20,E,-0.00089577749191320879,0.00060015126702799829,-0.0008957774919132089,-0.00089577749191320868,0.00060015126702799818,0.00060015126702799839
80,370.93117783952863,-19,N,-1.904244088702297e-05,-0.00018497212522057535,-1.9042440887022974e-05,-1.9042440887022967e-05,-0.00018497212522057538,-0.00018497212522057533
80,370.93117783952863,-19,A,-3.0390651679675469e-05,4.4152763422016453e-06,-3.0390651679675472e-05,-3.0390651679675466e-05,4.4152763422016445e-06,4.4152763422016462e-06
80,370.93117783952863,-19,Z,-3.5791515751720963e-05,-9.1431169952668339e-05,-3.579151575172097e-05,-3.5791515751720957e-05,-9.1431169952668352e-05,-9.1431169952668325e-05
80,370.93117783952863,-19,E,0.0013788454734237616,-0.00030656825419994523,0.0013788454734237614,0.0013788454734237619,-0.00030656825419994528,-0.00030656825419994517
80,370.93117783952863,-18,N,-7.0208233783640304e-05,0.00024667002357238135,-7.0208233783640317e-05,-7.020823378364029e-05,0.00024667002357238129,0.0002466700235723814
80,370.93117783952863,-18,A,4.3506457757298165e-05,1.0160449422194852e-05,4.3506457757298158e-05,4.3506457757298172e-05,1.0160449422194851e-05,1.0160449422194854e-05
80,370.93117783952863,-18,Z,-1.0880801907162881e-05,0.00012839286293761599,-1.0880801907162883e-05,-1.088080190716288e-05,0.00012839286293761596,0.00012839286293761602
80,370.93117783952863,-18,E,-0.0018370633545364936,-0.00026354010607208242,-0.0018370633545364938,-0.0018370633545364934,-0.00026354010607208247,-0.00026354010607208237
80,370.93117783952863,-17,N,0.0002131761644318155,-0.00028278151166052419,0.00021317616443181547,0.00021317616443181553,-0.00028278151166052424,-0.00028278151166052413
80,370.93117783952863,-17,A,-5.4443168330161347e-05,-3.6378676493410413e-05,-5.4443168330161354e-05,-5.444316833016134e-05,-3.6378676493410419e-05,-3.6378676493410406e-05
80,370.93117783952863,-17,Z,8.7733250586597488e-05,-0.00014603619002030399,8.7733250586597474e-05,8.7733250586597501e-05,-0.00014603619002030401,-0.00014603619002030396
80,370.93117783952863,-17,E,0.0021690139492876364,0.0011577757294755151,0.0021690139492876359,0.0021690139492876368,0.0011577757294755149,0.0011577757294755154
80,370.93117783952863,-16,N,-0.00041329099790769942,0.00026781123546398936,-0.00041329099790769948,-0.00041329099790769937,0.0002678112354639893,0.00026781123546398941
80,370.93117783952863,-16,A,5.8418640103765059e-05,7.8197377407937893e-05,5.8418640103765052e-05,5.8418640103765066e-05,7.8197377407937879e-05,7.8197377407937906e-05
80,370.93117783952863,-16,Z,-0.00019094779063924696,0.000123158626105069,-0.00019094779063924698,-0.00019094779063924693,0.00012315862610506897,0.00012315862610506902
80,370.93117783952863,-16,E,-0.0022495743961654133,-0.002432603935950677,-0.0022495743961654137,-0.0022495743961654128,-0.0024326039359506774,-0.0024326039359506765
80,370.93117783952863,-15,N,0.00067816483965697099,-0.00017234621101969023,0.00067816483965697089,0.0006781648396569711,-0.00017234621101969025,-0.0001723462110196902
80,370.93117783952863,-15,A,-4.7272810317639964e-05,-0.00014277185970061517,-4.7272810317639971e-05,-4.7272810317639957e-05,-0.0001427718597006152,-0.00014277185970061515
80,370.93117783952863,-15,Z,0.00030382869232640683,-3.4326417046449976e-05,0.00030382869232640678,0.00030382869232640689,-3.4326417046449983e-05,-3.4326417046449969e-05
80,370.93117783952863,-15,E,0.0018684100004848368,0.0041888649020738449,0.0018684100004848366,0.001868410000484837,0.0041888649020738441,0.0041888649020738458
80,370.93117783952863,-14,N,-0.0010354567634551684,-6.3318833855861712e-05,-0.0010354567634551686,-0.0010354567634551681,-6.3318833855861725e-05,-6.3318833855861698e-05
80,370.93117783952863,-14,A,2.570526454936111e-07,0.00024319339991810886,2.5705264549361105e-07,2.5705264549361115e-07,0.00024319339991810883,0.00024319339991810888
80,370.93117783952863,-14,Z,-0.00038853883106846216,-0.00014376229689041055,-0.00038853883106846222,-0.00038853883106846211,-0.00014376229689041058,-0.00014376229689041053
80,370.93117783952863,-14,E,-0.00056807495599723906,-0.0065282288219299361,-0.00056807495599723917,-0.00056807495599723895,-0.0065282288219299369,-0.0065282288219299352
80,370.93117783952863,-13,N,0.0015083794106064386,0.00060579978742006737,0.0015083794106064384,0.0015083794106064388,0.00060579978742006726,0.00060579978742006748
80,370.93117783952863,-13,A,0.00013760277671599511,-0.00038913512731848955,0.00013760277671599508,0.00013760277671599514,-0.00038913512731848961,-0.0003891351273184895
80,370.93117783952863,-13,Z,0.00037969314180733222,0.00041482001740369675,0.00037969314180733216,0.00037969314180733227,0.00041482001740369669,0.0004148200174036968
80,370.93117783952863,-13,E,-0.0025302148399218363,0.0092655237019155078,-0.0025302148399218368,-0.0025302148399218359,0.0092655237019155061,0.0092655237019155096
80,370.93117783952863,-12,N,-0.0019493779669217798,-0.0018023816251715348,-0.00194937796692178,-0.0019493779669217796,-0.001802381625171535,-0.0018023816251715346
80,370.93117783952863,-12,A,-0.00047586028161977729,0.00054087166050384287,-0.00047586028161977734,-0.00047586028161977724,0.00054087166050384276,0.00054087166050384298
80,370.93117783952863,-12,Z,-0.00019523245840159754,-0.00073340915933999549,-0.00019523245840159757,-0.00019523245840159751,-0.0007334091593399956,-0.00073340915933999538
80,370.93117783952863,-12,E,0.0085804742812448289,-0.011348005217070486,0.0085804742812448272,0.0085804742812448306,-0.011348005217070488,-0.011348005217070484
80,370.93117783952863,-11,N,0.0017112220791047532,0.0040094155798779214,0.001711222079104753,0.0017112220791047534,0.0040094155798779205,0.0040094155798779223
80,370.93117783952863,-11,A,0.0011414308809657198,-0.00052265123470538973,0.0011414308809657196,0.00114143088096572,-0.00052265123470538984,-0.00052265123470538963
80,370.93117783952863,-11,Z,-0.00021693643674191725,0.00098685855479553565,-0.00021693643674191727,-0.00021693643674191722,0.00098685855479553543,0.00098685855479553586
80,370.93117783952863,-11,E,-0.0181632536685809,0.010430061052249289,-0.018163253668580903,-0.018163253668580896,0.010430061052249287,0.010430061052249291
80,370.93117783952863,-10,N,0.00041276697239354216,-0.0068964965195979309,0.00041276697239354211,0.00041276697239354222,-0.0068964965195979317,-0.00689649651959793
80,370.93117783952863,-10,A,-0.0021295296389063443,-3.9902362180800745e-06,-0.0021295296389063447,-0.0021295296389063439,-3.9902362180800753e-06,-3.9902362180800736e-06
80,370.93117783952863,-10,Z,0.00081880247526685635,-0.0010426801672323168,0.00081880247526685624,0.00081880247526685645,-0.001042680167232317,-0.0010426801672323166
80,370.93117783952863,-10,E,0.030164964887710585,-0.0035576078805548924,0.030164964887710581,0.030164964887710588,-0.0035576078805548928,-0.003557607880554892
80,370.93117783952863,-9,N,-0.0050444192219023997,0.0088507591574032828,-0.0050444192219024006,-0.0050444192219023989,0.0088507591574032811,0.0088507591574032846
80,370.93117783952863,-9,A,0.0032366427474487579,0.0013168757172213601,0.0032366427474487575,0.0032366427474487583,0.0013168757172213599,0.0013168757172213603
80,370.93117783952863,-9,Z,-0.0015282486167591603,0.00086913516690288674,-0.0015282486167591605,-0.0015282486167591601,0.00086913516690288663,0.00086913516690288685
80,370.93117783952863,-9,E,-0.042409211076889552,-0.011234443378248162,-0.042409211076889559,-0.042409211076889546,-0.011234443378248164,-0.01123444337824816
80,370.93117783952863,-8,N,0.010454979375298301,-0.0090776630571839084,0.010454979375298299,0.010454979375298303,-0.0090776630571839101,-0.0090776630571839066
80,370.93117783952863,-8,A,-0.0047950934353147203,-0.0035194049589772347,-0.0047950934353147212,-0.0047950934353147194,-0.0035194049589772351,-0.0035194049589772343
80,370.93117783952863,-8,Z,0.0024958691006949931,-0.00049839266657054372,0.0024958691006949927,0.0024958691006949935,-0.00049839266657054383,-0.00049839266657054362
80,370.93117783952863,-8,E,0.054987872777099052,0.036838536089366818,0.054987872777099045,0.054987872777099059,0.036838536089366811,0.036838536089366825
80,370.93117783952863,-7,N,-0.016839173285501125,0.013468258296783872,-0.016839173285501129,-0.016839173285501122,0.01346825829678387,0.013468258296783874
80,370.93117783952863,-7,A,0.0092546947307597088,0.0091132967459644793,0.009254694730759707,0.0092546947307597105,0.0091132967459644776,0.0091132967459644811
80,370.93117783952863,-7,Z,-0.0042589519367226669,-0.0006429993512139247,-0.0042589519367226677,-0.004258951936722666,-0.00064299935121392481,-0.00064299935121392459
80,370.93117783952863,-7,E,-0.067139760579797217,-0.088440289736545344,-0.067139760579797231,-0.067139760579797203,-0.088440289736545358,-0.08844028973654533
80,370.93117783952863,-6,N,0.046233109438815416,-0.029874028420101714,0.046233109438815409,0.046233109438815423,-0.029874028420101718,-0.029874028420101711
80,370.93117783952863,-6,A,-0.017003864771351108,-0.032914611108068904,-0.017003864771351112,-0.017003864771351105,-0.032914611108068911,-0.032914611108068897
80,370.93117783952863,-6,Z,0.0064627560594024899,0.0047852174284197619,0.0064627560594024891,0.0064627560594024908,0.0047852174284197611,0.0047852174284197628
80,370.93117783952863,-6,E,0.045963989512210958,0.20001420841765857,0.045963989512210951,0.045963989512210965,0.20001420841765855,0.2000142084176586
80,370.93117783952863,-5,N,-0.15836542760522623,0.01383556790183575,-0.15836542760522626,-0.15836542760522621,0.013835567901835748,0.013835567901835752
80,370.93117783952863,-5,A,-0.0075308282171097059,0.11302828811250017,-0.0075308282171097068,-0.007530828217109705,0.11302828811250015,0.11302828811250018
80,370.93117783952863,-5,Z,-0.0043496752166340821,-0.01437518712741891,-0.004349675216634083,-0.0043496752166340812,-0.014375187127418912,-0.014375187127418908
80,370.93117783952863,-5,E,0.12540830198038369,-0.36790010730138401,0.12540830198038366,0.12540830198038372,-0.36790010730138406,-0.36790010730138395
80,370.93117783952863,-4,N,0.35101452282752371,0.2468750655931416,0.35101452282752366,0.35101452282752377,0.24687506559314157,0.24687506559314162
80,370.93117783952863,-4,A,0.23962484960698524,-0.2566508911882982,0.23962484960698521,0.23962484960698527,-0.25665089118829826,-0.25665089118829815
80,370.93117783952863,-4,Z,-0.011985840728694753,0.023931359519036362,-0.011985840728694755,-0.011985840728694751,0.023931359519036358,0.023931359519036365
80,370.93117783952863,-4,E,-0.59991252023614461,0.38678705432618571,-0.59991252023614472,-0.5999125202361445,0.38678705432618565,0.38678705432618576
80,370.93117783952863,-3,N,-0.18242862597125742,-1.1150706537415944,-0.18242862597125745,-0.18242862597125739,-1.1150706537415946,-1.1150706537415942
80,370.93117783952863,-3,A,-1.1572660275221744,0.081439804192362131,-1.1572660275221747,-1.1572660275221742,0.081439804192362117,0.081439804192362145
80,370.93117783952863,-3,Z,0.043770491184220661,-0.011730225940386177,0.043770491184220654,0.043770491184220668,-0.011730225940386179,-0.011730225940386176
80,370.93117783952863,-3,E,1.2246714282745801,0.22473845253806837,1.2246714282745799,1.2246714282745803,0.22473845253806835,0.2247384525380684
80,370.93117783952863,-2,N,-2.0071912616103971,2.6605286083262571,-2.0071912616103975,-2.0071912616103966,2.6605286083262567,2.6605286083262576
80,370.93117783952863,-2,A,3.6833043677281294,2.8455745635592895,3.683304367728129,3.6833043677281299,2.8455745635592891,2.8455745635592899
80,370.93117783952863,-2,Z,-0.055523242832172887,-0.046341370436418262,-0.055523242832172894,-0.05552324283217288,-0.046341370436418269,-0.046341370436418255
80,370.93117783952863,-2,E,-1.1094670862667519,-1.7827999443800886,-1.1094670862667522,-1.1094670862667517,-1.7827999443800888,-1.7827999443800884
80,370.93117783952863,-1,N,10.723844365968494,-2.9143902825738062,10.723844365968493,10.723844365968496,-2.9143902825738066,-2.9143902825738057
80,370.93117783952863,-1,A,-8.8018411277201611,-24.940357844221261,-8.8018411277201629,-8.8018411277201594,-24.940357844221264,-24.940357844221257
80,370.93117783952863,-1,Z,-0.018835473107508993,0.11104032609755547,-0.018835473107508997,-0.01883547310750899,0.11104032609755546,0.11104032609755549
80,370.93117783952863,-1,E,-1.4009428036854563,3.0985779314109183,-1.4009428036854565,-1.4009428036854561,3.0985779314109179,3.0985779314109188
80,370.93117783952863,0,N,77.347566387592721,0,77.347566387592707,77.347566387592735,-4.9406564584124654e-324,4.9406564584124654e-324
