K,period,mode,state,real,imag,real_lo_1ulp,real_hi_1ulp,imag_lo_1ulp,imag_hi_1ulp
120,370.93117783955665,-111,A,-6.7497516622888564e-15,2.4468703527893549e-14,-6.7497516622888572e-15,-6.7497516622888556e-15,2.4468703527893546e-14,2.4468703527893552e-14
120,370.93117783955665,-111,Z,-1.7060029731682279e-13,-2.8091495556798382e-13,-1.7060029731682281e-13,-1.7060029731682276e-13,-2.8091495556798387e-13,-2.8091495556798377e-13
120,370.93117783955665,-111,E,8.3530565463006645e-13,1.0719725344740921e-12,8.3530565463006635e-13,8.3530565463006655e-13,1.0719725344740919e-12,1.0719725344740923e-12
120,370.93117783955665,-110,N,-3.8777553496269895e-14,7.1142869448432766e-15,-3.8777553496269901e-14,-3.8777553496269889e-14,7.1142869448432751e-15,7.1142869448432782e-15
120,370.93117783955665,-110,A,-1.2829042927347821e-14,2.9494574120177813e-16,-1.2829042927347822e-14,-1.2829042927347819e-14,2.9494574120177808e-16,2.9494574120177818e-16
120,370.93117783955665,-110,Z,2.6659684682308952e-14,3.9527982754413116e-13,2.6659684682308949e-14,2.6659684682308955e-14,3.952798275441311e-13,3.9527982754413121e-13
120,370.93117783955665,-110,E,-4.3137789207429704e-13,-1.6022618969546966e-12,-4.3137789207429709e-13,-4.3137789207429699e-13,-1.6022618969546968e-12,-1.6022618969546964e-12
120,370.93117783955665,-109,N,5.0816499948669493e-14,5.940408949585538e-15,5.0816499948669487e-14,5.08164999486695e-14,5.9404089495855372e-15,5.9404089495855388e-15
120,370.93117783955665,-109,A,-1.7213241961995114e-14,-1.2024539445110308e-14,-1.7213241961995118e-14,-1.7213241961995111e-14,-1.2024539445110309e-14,-1.2024539445110306e-14
120,370.93117783955665,-109,Z,1.9200850178111486e-13,-4.3847661826990817e-13,1.9200850178111484e-13,1.9200850178111489e-13,-4.3847661826990822e-13,-4.3847661826990812e-13
120,370.93117783955665,-109,E,-2.7844231386949236e-13,2.010332556226616e-12,-2.7844231386949241e-13,-2.7844231386949231e-13,2.0103325562266156e-12,2.0103325562266164e-12
120,370.93117783955665,-108,N,-5.0078487046886365e-14,-3.2428956568843338e-14,-5.0078487046886371e-14,-5.0078487046886359e-14,-3.2428956568843344e-14,-3.2428956568843332e-14
120,370.93117783955665,-108,A,-8.3473379401138185e-15,2.7049815276444122e-15,-8.3473379401138201e-15,-8.3473379401138169e-15,2.7049815276444118e-15,2.7049815276444126e-15
120,370.93117783955665,-108,Z,-4.5159648670175577e-13,3.6281249744674424e-13,-4.5159648670175582e-13,-4.5159648670175572e-13,3.6281249744674419e-13,3.6281249744674429e-13
120,370.93117783955665,-108,E,1.2773675234192252e-12,-2.1318695913861572e-12,1.277367523419225e-12,1.2773675234192254e-12,-2.1318695913861576e-12,-2.1318695913861568e-12
120,370.93117783955665,-107,N,3.9706321365754054e-14,5.9926071874652139e-14,3.9706321365754048e-14,3.970632136575406e-14,5.9926071874652126e-14,5.9926071874652151e-14
120,370.93117783955665,-107,A,9.7094898485625072e-16,1.3964715823366909e-15,9.7094898485625053e-16,9.7094898485625092e-16,1.3964715823366907e-15,1.3964715823366911e-15
120,370.93117783955665,-107,Z,6.886467362935561e-13,-1.3580778262679789e-13,6.88646736293556e-13,6.886467362935562e-13,-1.3580778262679791e-13,-1.3580778262679786e-13
120,370.93117783955665,-107,E,-2.4645234748141163e-12,1.7891707142716924e-12,-2.4645234748141167e-12,-2.4645234748141159e-12,1.7891707142716922e-12,1.7891707142716926e-12
120,370.93117783955665,-106,N,-1.716608594891555e-14,-9.1222096167306849e-14,-1.7166085948915553e-14,-1.7166085948915547e-14,-9.1222096167306862e-14,-9.1222096167306836e-14
120,370.93117783955665,-106,A,3.043948818153671e-15,-2.4386654502229883e-14,3.0439488181536706e-15,3.0439488181536714e-15,-2.4386654502229886e-14,-2.438665450222988e-14
120,370.93117783955665,-106,Z,-8.1618141022444115e-13,-2.4175214739170352e-13,-8.1618141022444125e-13,-8.1618141022444105e-13,-2.4175214739170357e-13,-2.4175214739170347e-13
120,370.93117783955665,-106,E,3.6395116875435444e-12,-8.3055261291117321e-13,3.6395116875435436e-12,3.6395116875435452e-12,-8.3055261291117331e-13,-8.3055261291117311e-13
120,370.93117783955665,-105,N,-2.4408466929410727e-14,1.0660571758928451e-13,-2.4408466929410731e-14,-2.4408466929410724e-14,1.0660571758928449e-13,1.0660571758928452e-13
120,370.93117783955665,-105,A,9.9144862551362219e-15,-2.8882754514495659e-14,9.9144862551362203e-15,9.9144862551362234e-15,-2.8882754514495665e-14,-2.8882754514495652e-14
120,370.93117783955665,-105,Z,7.408817578449192e-13,7.1987059324801313e-13,7.408817578449191e-13,7.408817578449193e-13,7.1987059324801303e-13,7.1987059324801323e-13
120,370.93117783955665,-105,E,-4.5044816086127268e-12,-8.1867226333840771e-13,-4.5044816086127276e-12,-4.504481608612726e-12,-8.1867226333840781e-13,-8.1867226333840761e-13
120,370.93117783955665,-104,N,8.0211857217872584e-14,-1.149075518675866e-13,8.0211857217872571e-14,8.0211857217872597e-14,-1.1490755186758663e-13,-1.1490755186758658e-13
120,370.93117783955665,-104,A,1.9349949057034413e-15,-2.340446890813308e-14,1.9349949057034409e-15,1.9349949057034417e-15,-2.3404468908133083e-14,-2.3404468908133077e-14
120,370.93117783955665,-104,Z,-3.9030993350829298e-13,-1.1919772044714471e-12,-3.9030993350829303e-13,-3.9030993350829293e-13,-1.1919772044714473e-12,-1.1919772044714469e-12
120,370.93117783955665,-104,E,4.6855931938310666e-12,3.0968579242769341e-12,4.6855931938310658e-12,4.6855931938310674e-12,3.0968579242769337e-12,3.0968579242769345e-12
120,370.93117783955665,-103,N,-1.49694468692903e-13,9.0752113208066087e-14,-1.4969446869290303e-13,-1.4969446869290298e-13,9.0752113208066074e-14,9.0752113208066099e-14
120,370.93117783955665,-103,A,-1.5833455083005686e-15,4.7124967232477267e-15,-1.5833455083005688e-15,-1.5833455083005684e-15,4.7124967232477259e-15,4.7124967232477275e-15
120,370.93117783955665,-103,Z,-2.5331418066700246e-13,1.5022684280275585e-12,-2.5331418066700251e-13,-2.5331418066700241e-13,1.5022684280275583e-12,1.5022684280275587e-12
120,370.93117783955665,-103,E,-3.7896230408258031e-12,-5.7565547385200713e-12,-3.789623040825804e-12,-3.7896230408258023e-12,-5.7565547385200721e-12,-5.7565547385200705e-12
120,370.93117783955665,-102,N,2.1267202509651063e-13,-2.9467015652790383e-14,2.1267202509651061e-13,2.1267202509651066e-13,-2.9467015652790389e-14,-2.9467015652790377e-14
120,370.93117783955665,-102,A,7.7010828218469352e-15,4.2123546064318999e-15,7.7010828218469336e-15,7.7010828218469367e-15,4.2123546064318992e-15,4.2123546064319007e-15
120,370.93117783955665,-102,Z,1.1212497045381272e-12,-1.4729062557700966e-12,1.121249704538127e-12,1.1212497045381274e-12,-1.4729062557700968e-12,-1.4729062557700964e-12
120,370.93117783955665,-102,E,1.4942531696596834e-12,8.3259696442445743e-12,1.4942531696596832e-12,1.4942531696596836e-12,8.3259696442445727e-12,8.325969644244576e-12
120,370.93117783955665,-101,N,-2.5601628271412582e-13,-7.2049204389721973e-14,-2.5601628271412587e-13,-2.5601628271412577e-13,-7.2049204389721986e-14,-7.2049204389721961e-14
120,370.93117783955665,-101,A,1.1092493336484273e-14,-1.6173981485378938e-14,1.1092493336484272e-14,1.1092493336484275e-14,-1.6173981485378941e-14,-1.6173981485378935e-14
120,370.93117783955665,-101,Z,-2.0389404886289053e-12,9.5105515261223538e-13,-2.0389404886289057e-12,-2.0389404886289049e-12,9.5105515261223518e-13,9.5105515261223558e-13
