origin,horizon,model,obs,pred,below_lrp_obs,below_lrp_pred,sqerr,abserr,log_sqerr
2000,5,M1b_autonomous_Allee,26.0,0.001,1,1,675.948001,25.999,103.34454316527577
2000,1,M2_stockflow_regimeC,31.0,43.99139157859559,1,1,168.7762551484044,12.99139157859559,0.12250473509141563
2000,5,M2_stockflow_regimeC,26.0,200.3629451298834,1,1,30402.436634366728,174.3629451298834,4.169902487755225
2000,1,M3_AR_residual,31.0,36.631797200120374,1,1,31.717139703283685,5.631797200120374,0.027865436174051385
2000,5,M3_AR_residual,26.0,130.90648007215677,1,1,11005.369561129824,104.90648007215677,2.6127057623995444
2000,1,M4_delayed_info,31.0,47.005500130040744,1,1,256.1760344127343,16.005500130040744,0.17328688575749346
2000,5,M4_delayed_info,26.0,190.37407535005536,1,1,27018.83664718568,164.37407535005536,3.963660576414778
2001,1,M1_autonomous_Schaefer,25.0,0.001,1,1,624.9500009999999,24.999,102.54865751346911
2001,5,M1_autonomous_Schaefer,41.0,0.001,1,1,1680.9180010000002,40.999,112.81259458422667
2001,1,M1b_autonomous_Allee,25.0,0.001,1,1,624.9500009999999,24.999,102.54865751346911
2001,5,M1b_autonomous_Allee,41.0,0.001,1,1,1680.9180010000002,40.999,112.81259458422667
2001,1,M2_stockflow_regimeC,25.0,42.22139588515165,1,1,296.5764762331182,17.22139588515165,0.2746297432137043
2001,5,M2_stockflow_regimeC,41.0,200.67958550379555,1,1,25497.570026663954,159.67958550379555,2.5221806155221453
2001,1,M3_AR_residual,25.0,31.45317073112355,1,1,41.64341248502964,6.453170731123549,0.052727168221379725
2001,5,M3_AR_residual,41.0,98.80343247216533,1,1,3341.236805564177,57.803432472165326,0.7736262845126726
2001,1,M4_delayed_info,25.0,37.55899587833187,1,1,157.72837747195692,12.55899587833187,0.16567919695903413
2001,5,M4_delayed_info,41.0,141.6860285008608,1,1,10137.676335276154,100.6860285008608,1.5377028621606905
2002,1,M1_autonomous_Schaefer,23.0,0.001,1,1,528.954001,22.999,100.86686041703581
2002,5,M1_autonomous_Schaefer,83.0,0.001,1,1,6888.834000999999,82.999,128.29177438239296
2002,1,M1b_autonomous_Allee,23.0,0.001,1,1,528.954001,22.999,100.86686041703581
2002,5,M1b_autonomous_Allee,83.0,0.001,1,1,6888.834000999999,82.999,128.29177438239296
2002,1,M2_stockflow_regimeC,23.0,36.493309946289244,1,1,182.06941330662823,13.493309946289244,0.2131066319903388
2002,5,M2_stockflow_regimeC,83.0,170.0408592936696,1,1,7576.11118658039,87.0408592936696,0.5143731851596961
2002,1,M3_AR_residual,23.0,25.747086923210993,1,1,7.546486563676842,2.7470869232109933,0.012729994116004773
2002,5,M3_AR_residual,83.0,67.81433690831365,1,1,230.60436353420505,15.18566309168635,0.04083106294328631
2002,1,M4_delayed_info,23.0,38.20679817666472,1,1,231.24671078581343,15.20679817666472,0.25757578565908223
2002,5,M4_delayed_info,83.0,142.22982895207826,1,1,3508.1726376924485,59.229828952078265,0.29009389736235913
2003,1,M1_autonomous_Schaefer,21.0,0.001,1,1,440.95800099999997,20.999,99.04783175043403
2003,5,M1_autonomous_Schaefer,117.0,0.001,1,1,13688.766000999998,116.999,136.1872478546334
2003,1,M1b_autonomous_Allee,21.0,0.001,1,1,440.95800099999997,20.999,99.04783175043403
2003,5,M1b_autonomous_Allee,117.0,0.001,1,1,13688.766000999998,116.999,136.1872478546334
2003,1,M2_stockflow_regimeC,21.0,33.84174659989689,1,1,164.91045573596324,12.841746599896886,0.2276937943621315
2003,5,M2_stockflow_regimeC,117.0,150.95960970139797,1,1,1153.2550910712828,33.959609701397966,0.06494260033659265
2003,1,M3_AR_residual,21.0,26.25371591689318,1,1,27.60153093541676,5.2537159168931815,0.04985623589741884
2003,5,M3_AR_residual,117.0,78.72947308663073,1,1,1464.6332302269213,38.27052691336927,0.15693985387265275
2003,1,M4_delayed_info,21.0,37.05044877152042,1,1,257.61690576720144,16.050448771520422,0.3223491766971436
2003,5,M4_delayed_info,117.0,141.11238009779692,1,1,581.4068739806328,24.112380097796915,0.0351122613051249
2004,1,M1_autonomous_Schaefer,26.0,0.001,1,1,675.948001,25.999,103.34454316527577
2004,5,M1_autonomous_Schaefer,99.0,0.001,1,1,9800.802000999998,98.999,132.31613623605216
2004,1,M1b_autonomous_Allee,26.0,0.001,1,1,675.948001,25.999,103.34454316527577
2004,5,M1b_autonomous_Allee,99.0,0.001,1,1,9800.802000999998,98.999,132.31613623605216
2004,1,M2_stockflow_regimeC,26.0,30.16212283588008,1,1,17.32326650095444,4.16212283588008,0.02204939546094817
2004,5,M2_stockflow_regimeC,99.0,127.37750306977783,1,1,805.2826804752502,28.37750306977783,0.06352178861561307
2004,1,M3_AR_residual,26.0,20.899473889411908,1,1,26.015366604790888,5.100526110588092,0.0476865715206979
2004,5,M3_AR_residual,99.0,38.701723936051025,1,1,3635.882096284202,60.298276063948975,0.8821637094337904
2004,1,M4_delayed_info,26.0,28.648658786175815,1,1,7.015393365586343,2.6486587861758153,0.00941095761951432
2004,5,M4_delayed_info,99.0,88.43769355516497,1,1,111.56231743460363,10.56230644483503,0.012728707489840355
2005,1,M1_autonomous_Schaefer,41.0,0.001,1,1,1680.9180010000002,40.999,112.81259458422667
2005,5,M1_autonomous_Schaefer,91.0,0.001,1,1,8280.818001,90.999,130.38476361961608
2005,1,M1b_autonomous_Allee,41.0,0.001,1,1,1680.9180010000002,40.999,112.81259458422667
2005,5,M1b_autonomous_Allee,91.0,0.001,1,1,8280.818001,90.999,130.38476361961608
2005,1,M2_stockflow_regimeC,41.0,36.27677599260448,1,1,22.308845024037417,4.7232240073955225,0.014980367119887079
2005,5,M2_stockflow_regimeC,91.0,156.2379539228105,1,1,4255.990632034746,65.2379539228105,0.2921626100844507
2005,1,M3_AR_residual,41.0,32.68580021876932,1,1,69.12591800221624,8.314199781230677,0.05136175846240254
2005,5,M3_AR_residual,91.0,122.21627203084937,1,1,974.4556395039886,31.216272030849368,0.08698529184555873
2005,1,M4_delayed_info,41.0,34.46910728047056,1,1,42.65255971400265,6.53089271952944,0.030105229054711965
2005,5,M4_delayed_info,91.0,135.24243255501128,1,1,1957.3928383847217,44.24243255501128,0.156981934696044
2006,1,M1_autonomous_Schaefer,83.0,0.001,1,1,6888.834000999999,82.999,128.29177438239296
2006,5,M1_autonomous_Schaefer,90.0,0.001,1,1,8099.820000999999,89.999,130.13253807278087
2006,1,M1b_autonomous_Allee,83.0,0.001,1,1,6888.834000999999,82.999,128.29177438239296
2006,5,M1b_autonomous_Allee,90.0,0.001,1,1,8099.820000999999,89.999,130.13253807278087
2006,1,M2_stockflow_regimeC,83.0,58.471255385562486,1,1,601.6593123602973,24.528744614437514,0.12271382790229186
2006,5,M2_stockflow_regimeC,90.0,262.2326912986691,1,1,29664.099951982655,172.23269129866912,1.1436646417814045
2006,1,M3_AR_residual,83.0,60.956371640155425,1,1,485.92155126694405,22.043628359844575,0.09528471203553535
2006,5,M3_AR_residual,90.0,285.16720038017183,1,0,38090.23610423414,195.16720038017183,1.330022480402813
2006,1,M4_delayed_info,83.0,56.971864257805755,1,1,677.4638502140896,26.028135742194245,0.14158894977669292
2006,5,M4_delayed_info,90.0,263.28978231781485,1,1,30029.348655755657,173.28978231781485,1.1522854329344656
2007,1,M1_autonomous_Schaefer,117.0,0.001,1,1,13688.766000999998,116.999,136.1872478546334
2007,5,M1_autonomous_Schaefer,112.0,0.001,1,1,12543.776000999998,111.999,135.16978556683853
2007,1,M1b_autonomous_Allee,117.0,0.001,1,1,13688.766000999998,116.999,136.1872478546334
2007,5,M1b_autonomous_Allee,112.0,0.001,1,1,12543.776000999998,111.999,135.16978556683853
2007,1,M2_stockflow_regimeC,117.0,120.58518433731307,1,1,12.85354673251493,3.5851843373130663,0.0009109828439152146
2007,5,M2_stockflow_regimeC,112.0,549.465535385258,1,0,191376.09464991043,437.465535385258,2.5295222343661834
2007,1,M3_AR_residual,117.0,138.5872771471526,1,1,466.0105346279771,21.587277147152605,0.028671413572892886
2007,5,M3_AR_residual,112.0,704.0740465924001,1,0,350551.6766482996,592.0740465924001,3.3796581550005955
2007,1,M4_delayed_info,117.0,124.25811702273964,1,1,52.68026271578293,7.25811702273964,0.003622481733542047
2007,5,M4_delayed_info,112.0,622.1985021046481,1,0,260302.51154982665,510.1985021046481,2.9404029061681167
2008,1,M1_autonomous_Schaefer,99.0,0.001,1,1,9800.802000999998,98.999,132.31613623605216
2008,5,M1_autonomous_Schaefer,167.0,0.001,1,1,27888.666000999998,166.999,144.6186412092813
2008,1,M1b_autonomous_Allee,99.0,0.001,1,1,9800.802000999998,98.999,132.31613623605216
2008,5,M1b_autonomous_Allee,167.0,0.001,1,1,27888.666000999998,166.999,144.6186412092813
2008,1,M2_stockflow_regimeC,99.0,171.2049626906293,1,1,5213.556637155168,72.20496269062929,0.30002086128181177
2008,5,M2_stockflow_regimeC,167.0,766.858228588837,1,0,359829.89440573746,599.858228588837,2.3235152843252664
2008,1,M3_AR_residual,99.0,168.22198549221386,1,1,4791.683275484266,69.22198549221386,0.2810745023295515
2008,5,M3_AR_residual,167.0,742.0380519847095,1,0,330668.7612303694,575.0380519847095,2.2242939818930654
2008,1,M4_delayed_info,99.0,169.8666382347591,1,1,5022.080414696222,70.86663823475911,0.291485313202493
2008,5,M4_delayed_info,167.0,752.1704594780671,1,0,342424.46664577216,585.1704594780671,2.264932174610145
2009,1,M1_autonomous_Schaefer,91.0,0.001,1,1,8280.818001,90.999,130.38476361961608
2009,5,M1_autonomous_Schaefer,238.0,0.001,1,1,56643.524001,237.999,153.26504258837696
2009,1,M1b_autonomous_Allee,91.0,0.001,1,1,8280.818001,90.999,130.38476361961608
2009,5,M1b_autonomous_Allee,238.0,0.001,1,1,56643.524001,237.999,153.26504258837696
2009,1,M2_stockflow_regimeC,91.0,144.44494991154414,1,1,2856.3626710474623,53.44494991154414,0.2134799996135198
2009,5,M2_stockflow_regimeC,238.0,644.3885215839447,1,0,165151.63047518427,406.3885215839447,0.9920780814699559
2009,1,M3_AR_residual,91.0,91.36493511868439,1,1,0.13317764084918682,0.3649351186843859,1.6018055541328967e-05
2009,5,M3_AR_residual,238.0,173.5426161101543,1,1,4154.754337922938,64.45738388984569,0.09975962964357797
2009,1,M4_delayed_info,91.0,132.8644094807195,1,1,1752.628781169357,41.8644094807195,0.14323925636305673
2009,5,M4_delayed_info,238.0,426.406364508259,1,0,35496.95818721896,188.406364508259,0.3400314129139039
2010,1,M1_autonomous_Schaefer,90.0,0.001,1,1,8099.820000999999,89.999,130.13253807278087
2010,5,M1_autonomous_Schaefer,273.0,0.001,1,1,74528.45400100002,272.999,156.68097362626176
2010,1,M1b_autonomous_Allee,90.0,0.001,1,1,8099.820000999999,89.999,130.13253807278087
2010,5,M1b_autonomous_Allee,273.0,0.001,1,1,74528.45400100002,272.999,156.68097362626176
2010,1,M2_stockflow_regimeC,90.0,131.63531032596165,1,1,1733.4990659391292,41.635310325961655,0.14457152827741937
2010,5,M2_stockflow_regimeC,273.0,584.4293417764492,1,0,96988.2349193124,311.4293417764492,0.5793707746606047
2010,1,M3_AR_residual,90.0,92.2585209293728,1,1,5.100916788415008,2.258520929372807,0.0006142950414081984
2010,5,M3_AR_residual,273.0,235.57000031836765,1,1,1401.004876166998,37.42999968163235,0.02174553828435143
2010,1,M4_delayed_info,90.0,122.96666764177822,1,1,1086.801175403467,32.966667641778216,0.09740869054935859
2010,5,M4_delayed_info,273.0,421.5418993816742,1,0,22064.69587191543,148.54189938167423,0.18874452836075972
2011,1,M1_autonomous_Schaefer,112.0,0.001,1,1,12543.776000999998,111.999,135.16978556683853
2011,5,M1_autonomous_Schaefer,339.0,0.001,0,1,114920.32200100002,338.999,162.1485262397182
2011,1,M1b_autonomous_Allee,112.0,0.001,1,1,12543.776000999998,111.999,135.16978556683853
2011,5,M1b_autonomous_Allee,339.0,0.001,0,1,114920.32200100002,338.999,162.1485262397182
