dgp,truth,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_M1_collapse,M1_autonomous_Schaefer,11.8,174,M1b_autonomous_Allee,18.134553592974363,23.74437984584179,19.44757914595376,17.439614384487825,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,174,M2_stockflow_regimeC,12.911962592001249,12.387305214650402,19.44757914595376,17.439614384487825,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,174,M3_AR_residual,12.94997005632807,12.378109313120367,19.44757914595376,17.439614384487825,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,174,M4_delayed_info,12.457580646526361,12.396842785018205,19.44757914595376,17.439614384487825,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,175,M1_autonomous_Schaefer,16.71765589074978,16.984768269256474,28.44796573294019,24.234062941527327,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,175,M1b_autonomous_Allee,23.630880411712386,29.938407360796404,28.44796573294019,24.234062941527327,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,175,M2_stockflow_regimeC,16.71765589074978,16.984768269256474,28.44796573294019,24.234062941527327,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,175,M3_AR_residual,16.76623141328437,17.01065041208155,28.44796573294019,24.234062941527327,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,175,M4_delayed_info,17.707190920155956,16.983815469742172,28.44796573294019,24.234062941527327,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,176,M1_autonomous_Schaefer,15.416550038702766,16.93402426916558,25.597159482074883,24.435845481530578,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,176,M1b_autonomous_Allee,21.096694919567163,19.20337098479791,25.597159482074883,24.435845481530578,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,176,M2_stockflow_regimeC,15.416550038702766,16.93402426916558,25.597159482074883,24.435845481530578,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,176,M3_AR_residual,15.856925456030227,16.98333206343999,25.597159482074883,24.435845481530578,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,176,M4_delayed_info,16.358663230764694,16.923597319650085,25.597159482074883,24.435845481530578,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,177,M1_autonomous_Schaefer,13.496107262664758,12.854001115739546,23.375189434853088,18.374622324850822,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,177,M1b_autonomous_Allee,20.523264127955507,25.026041803384544,23.375189434853088,18.374622324850822,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,177,M2_stockflow_regimeC,13.496107262664758,12.854001115739546,23.375189434853088,18.374622324850822,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,177,M3_AR_residual,13.561841517706219,12.821209021267565,23.375189434853088,18.374622324850822,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,177,M4_delayed_info,14.545901255638892,12.903539089342932,23.375189434853088,18.374622324850822,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,178,M1_autonomous_Schaefer,9.848837848616903,9.886799960353962,13.181656635008475,12.804159418982465,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,178,M1b_autonomous_Allee,12.198849814549718,16.649737082847864,13.181656635008475,12.804159418982465,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,178,M2_stockflow_regimeC,9.848837848616903,9.886799960353962,13.181656635008475,12.804159418982465,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,178,M3_AR_residual,9.726623549764765,9.884802524247329,13.181656635008475,12.804159418982465,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,178,M4_delayed_info,9.214219189351176,9.873243134885545,13.181656635008475,12.804159418982465,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,179,M1_autonomous_Schaefer,7.7409049492253015,7.377140823189415,14.909835879601767,10.730605811344658,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,179,M1b_autonomous_Allee,10.276587015141597,9.945889328986244,14.909835879601767,10.730605811344658,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,179,M2_stockflow_regimeC,7.7409049492253015,7.377140823189415,14.909835879601767,10.730605811344658,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,179,M3_AR_residual,8.0902113047374,7.65058274151982,14.909835879601767,10.730605811344658,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,179,M4_delayed_info,9.439043583555009,7.182980034120221,14.909835879601767,10.730605811344658,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,180,M1_autonomous_Schaefer,12.643736399364407,14.329592234564554,23.817882408798347,20.17964586104527,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,180,M1b_autonomous_Allee,19.137254130745852,27.009299597191617,23.817882408798347,20.17964586104527,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,180,M2_stockflow_regimeC,12.643736399364407,14.329592234564554,23.817882408798347,20.17964586104527,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,180,M3_AR_residual,12.594455868762406,14.329193616539651,23.817882408798347,20.17964586104527,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,180,M4_delayed_info,14.177236870540787,14.310107209371315,23.817882408798347,20.17964586104527,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,181,M1_autonomous_Schaefer,11.817547713989965,12.728737286776923,18.97109465432425,18.05526552407572,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,181,M1b_autonomous_Allee,16.28259417960821,21.190042232237907,18.97109465432425,18.05526552407572,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,181,M2_stockflow_regimeC,11.817547713989965,12.728737286776923,18.97109465432425,18.05526552407572,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,181,M3_AR_residual,11.653855502821166,12.724971725065041,18.97109465432425,18.05526552407572,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,181,M4_delayed_info,12.14986267681367,12.712920407281299,18.97109465432425,18.05526552407572,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,182,M1_autonomous_Schaefer,10.648342027376515,10.96244651531659,16.80109920480968,13.743658008883893,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,182,M1b_autonomous_Allee,13.445203076557307,18.464725699979045,16.80109920480968,13.743658008883893,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,182,M2_stockflow_regimeC,10.648342027376515,10.96244651531659,16.80109920480968,13.743658008883893,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,182,M3_AR_residual,10.637330330524302,10.96291386868285,16.80109920480968,13.743658008883893,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,182,M4_delayed_info,10.868801582754621,10.962312776840813,16.80109920480968,13.743658008883893,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,183,M1_autonomous_Schaefer,12.1073878344104,13.6738811720943,23.911984898128654,18.991096757092347,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,183,M1b_autonomous_Allee,20.60579209765205,21.31730019535321,23.911984898128654,18.991096757092347,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,183,M2_stockflow_regimeC,12.1073878344104,13.6738811720943,23.911984898128654,18.991096757092347,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,183,M3_AR_residual,13.031168287211669,13.939894754862264,23.911984898128654,18.991096757092347,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,183,M4_delayed_info,13.93355719791783,13.548409987359493,23.911984898128654,18.991096757092347,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,184,M1_autonomous_Schaefer,13.48133109423994,16.49159360946721,27.496579574540803,19.941999683634016,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,184,M1b_autonomous_Allee,21.217549267899834,17.861007773862234,27.496579574540803,19.941999683634016,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,184,M2_stockflow_regimeC,13.48133109423994,16.49159360946721,27.496579574540803,19.941999683634016,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,184,M3_AR_residual,13.219541641904433,16.514145478889297,27.496579574540803,19.941999683634016,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,184,M4_delayed_info,16.17919498528311,16.461116590235402,27.496579574540803,19.941999683634016,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,185,M1_autonomous_Schaefer,12.11392369994231,11.754657354419702,15.550556655987195,14.044052956967848,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,185,M1b_autonomous_Allee,15.05638837331345,18.67544694068898,15.550556655987195,14.044052956967848,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,185,M2_stockflow_regimeC,12.11392369994231,11.754657354419702,15.550556655987195,14.044052956967848,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,185,M3_AR_residual,12.141160107174516,11.754649397247293,15.550556655987195,14.044052956967848,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,185,M4_delayed_info,11.944744034737804,11.754669545740196,15.550556655987195,14.044052956967848,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,186,M1_autonomous_Schaefer,11.544139182701665,11.404207049915398,19.579348732742965,20.356281278902866,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,186,M1b_autonomous_Allee,15.580862283944702,28.52018391785235,19.579348732742965,20.356281278902866,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,186,M2_stockflow_regimeC,11.544139182701665,11.404207049915398,19.579348732742965,20.356281278902866,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,186,M3_AR_residual,11.986748834208148,11.328165117385474,19.579348732742965,20.356281278902866,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,186,M4_delayed_info,11.83467817025146,11.483840314899327,19.579348732742965,20.356281278902866,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,187,M1_autonomous_Schaefer,11.85996405676122,10.338826569134593,21.60100189632987,17.43843941405143,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,187,M1b_autonomous_Allee,21.856659856776027,26.009893689250813,21.60100189632987,17.43843941405143,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,187,M2_stockflow_regimeC,11.85996405676122,10.338826569134593,21.60100189632987,17.43843941405143,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,187,M3_AR_residual,12.31352603240249,13.122145424395475,21.60100189632987,17.43843941405143,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,187,M4_delayed_info,18.168930255826528,12.477932935010854,21.60100189632987,17.43843941405143,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,188,M1_autonomous_Schaefer,13.675090239079658,12.669627864349122,19.34781162858669,17.82076319064141,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,188,M1b_autonomous_Allee,15.421455731110692,19.027217328380495,19.34781162858669,17.82076319064141,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,188,M2_stockflow_regimeC,13.675090239079658,12.669627864349122,19.34781162858669,17.82076319064141,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,188,M3_AR_residual,14.056886593341222,12.759326601129688,19.34781162858669,17.82076319064141,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,188,M4_delayed_info,14.661527623035095,12.648585446859512,19.34781162858669,17.82076319064141,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,189,M1_autonomous_Schaefer,12.52104723306673,14.211624150498213,25.454786281474725,23.04115525124125,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,189,M1b_autonomous_Allee,22.257654757210208,26.94998319614542,25.454786281474725,23.04115525124125,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,189,M2_stockflow_regimeC,12.52104723306673,14.211624150498213,25.454786281474725,23.04115525124125,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,189,M3_AR_residual,12.947316200504115,14.156821684200732,25.454786281474725,23.04115525124125,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,189,M4_delayed_info,13.994400781808443,14.263736902907658,25.454786281474725,23.04115525124125,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,190,M1_autonomous_Schaefer,11.304694103162507,12.099347851746167,18.430475718605276,16.784042900749288,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,190,M1b_autonomous_Allee,16.90099207384035,21.0201203367073,18.430475718605276,16.784042900749288,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,190,M2_stockflow_regimeC,11.304694103162507,12.099347851746167,18.430475718605276,16.784042900749288,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,190,M3_AR_residual,11.570655384306681,12.12575843310959,18.430475718605276,16.784042900749288,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,190,M4_delayed_info,11.298465808836914,12.092181831983957,18.430475718605276,16.784042900749288,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,191,M1_autonomous_Schaefer,11.190491788692846,11.200389814976097,17.05126728892394,14.144703249751242,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,191,M1b_autonomous_Allee,15.765502235384167,20.121800018316396,17.05126728892394,14.144703249751242,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,191,M2_stockflow_regimeC,11.190491788692846,11.200389814976097,17.05126728892394,14.144703249751242,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,191,M3_AR_residual,12.14288551081437,11.203235027586556,17.05126728892394,14.144703249751242,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,191,M4_delayed_info,11.239507808710208,11.166148918539092,17.05126728892394,14.144703249751242,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,192,M1_autonomous_Schaefer,15.16273211077949,17.077733684481952,29.051483608578227,22.9077630947832,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,192,M1b_autonomous_Allee,19.984580845058897,18.721661024269867,29.051483608578227,22.9077630947832,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,192,M2_stockflow_regimeC,15.16273211077949,17.077733684481952,29.051483608578227,22.9077630947832,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,192,M3_AR_residual,15.635148169136643,17.084563522143903,29.051483608578227,22.9077630947832,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,192,M4_delayed_info,16.355785286513182,17.088087873155676,29.051483608578227,22.9077630947832,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,193,M1_autonomous_Schaefer,14.276517631366568,16.316822313690366,25.34635925941354,20.929242965544905,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,193,M1b_autonomous_Allee,22.642231606039097,32.27825453749704,25.34635925941354,20.929242965544905,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,193,M2_stockflow_regimeC,14.276517631366568,16.316822313690366,25.34635925941354,20.929242965544905,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,193,M3_AR_residual,15.611482593649782,16.443438166782947,25.34635925941354,20.929242965544905,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,193,M4_delayed_info,16.14753246318414,16.2567364762529,25.34635925941354,20.929242965544905,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,194,M1_autonomous_Schaefer,10.741164162892044,11.887732853001568,21.060748152292653,14.73840827568683,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,194,M1b_autonomous_Allee,16.278613258813685,13.318367143183396,21.060748152292653,14.73840827568683,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,194,M2_stockflow_regimeC,10.741164162892044,11.887732853001568,21.060748152292653,14.73840827568683,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,194,M3_AR_residual,11.107165149406603,11.829339753379212,21.060748152292653,14.73840827568683,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,194,M4_delayed_info,12.171522043921259,11.858605011842194,21.060748152292653,14.73840827568683,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,195,M1_autonomous_Schaefer,13.043861001714735,13.18895311375577,25.608673879667695,22.34296666599677,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,195,M1b_autonomous_Allee,19.52420382850127,25.414122467265013,25.608673879667695,22.34296666599677,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,195,M2_stockflow_regimeC,13.043861001714735,13.18895311375577,25.608673879667695,22.34296666599677,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,195,M3_AR_residual,13.459866828220525,13.239246497959503,25.608673879667695,22.34296666599677,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,195,M4_delayed_info,15.72347750043582,13.271161372884063,25.608673879667695,22.34296666599677,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,196,M1_autonomous_Schaefer,13.476026247853008,11.78240422695384,24.70863961819373,17.16401227110865,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,196,M1b_autonomous_Allee,18.998059438872446,20.022227409735297,24.70863961819373,17.16401227110865,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,196,M2_stockflow_regimeC,13.476026247853008,11.78240422695384,24.70863961819373,17.16401227110865,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,196,M3_AR_residual,13.901479832730033,12.829505096074532,24.70863961819373,17.16401227110865,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,196,M4_delayed_info,16.09911481901164,11.2001534316788,24.70863961819373,17.16401227110865,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,197,M1_autonomous_Schaefer,11.230491284238948,11.487357723087046,19.559851386855982,19.82194786382968,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,197,M1b_autonomous_Allee,14.404585262655532,17.015708194046454,19.559851386855982,19.82194786382968,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,197,M2_stockflow_regimeC,11.230491284238948,11.487357723087046,19.559851386855982,19.82194786382968,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,197,M3_AR_residual,12.10156134634793,11.34433261386306,19.559851386855982,19.82194786382968,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,197,M4_delayed_info,13.612310725267232,11.701759151057404,19.559851386855982,19.82194786382968,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,198,M1_autonomous_Schaefer,10.374086946054806,10.13215004910441,14.698757647296127,10.871413243599763,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,198,M1b_autonomous_Allee,13.315211240518796,16.123926273795686,14.698757647296127,10.871413243599763,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,198,M2_stockflow_regimeC,10.374086946054806,10.13215004910441,14.698757647296127,10.871413243599763,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,198,M3_AR_residual,10.613533384292966,10.148262332752509,14.698757647296127,10.871413243599763,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,198,M4_delayed_info,10.400843758103772,10.057496993864456,14.698757647296127,10.871413243599763,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,199,M1_autonomous_Schaefer,13.265292771124022,15.001434872892911,26.20548005776425,20.348778620586444,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,199,M1b_autonomous_Allee,20.398272833055692,30.365937349191796,26.20548005776425,20.348778620586444,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,199,M2_stockflow_regimeC,13.265292771124022,15.001434872892911,26.20548005776425,20.348778620586444,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,199,M3_AR_residual,13.587195894274892,15.199680215140004,26.20548005776425,20.348778620586444,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,199,M4_delayed_info,16.9690368960017,15.818070276861807,26.20548005776425,20.348778620586444,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,0,M1_autonomous_Schaefer,30.6489771879166,34.32524841171962,61.567061256118585,43.40622123898926,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,0,M1b_autonomous_Allee,46.73020481872546,42.22850989488547,61.567061256118585,43.40622123898926,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,0,M2_stockflow_regimeC,30.6489771879166,34.32524841171962,61.567061256118585,43.40622123898926,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,0,M3_AR_residual,30.976732685645253,34.283398963071235,61.567061256118585,43.40622123898926,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,0,M4_delayed_info,37.82488998861724,34.36059528940913,61.567061256118585,43.40622123898926,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,1,M1_autonomous_Schaefer,34.27181490887394,36.99828510227611,46.31008235424295,47.62200944914893,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,1,M1b_autonomous_Allee,35.65396808195246,45.84685108673301,46.31008235424295,47.62200944914893,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,1,M2_stockflow_regimeC,34.27181490887394,36.99828510227611,46.31008235424295,47.62200944914893,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,1,M3_AR_residual,34.93216903807003,36.99859211295835,46.31008235424295,47.62200944914893,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,1,M4_delayed_info,32.82634010718703,37.00386015115334,46.31008235424295,47.62200944914893,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,2,M1_autonomous_Schaefer,38.443890684105675,35.15834397907487,72.01552914300885,52.88895112658253,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,2,M1b_autonomous_Allee,67.02032225950003,67.3131438717403,72.01552914300885,52.88895112658253,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,2,M2_stockflow_regimeC,38.443890684105675,35.15834397907487,72.01552914300885,52.88895112658253,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,2,M3_AR_residual,39.74128640354287,35.17174538986111,72.01552914300885,52.88895112658253,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,2,M4_delayed_info,45.27263791461657,35.190596739515975,72.01552914300885,52.88895112658253,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,3,M1_autonomous_Schaefer,34.3662579603555,36.678119160476435,51.219823458731966,46.101099330349015,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,3,M1b_autonomous_Allee,35.30790755715613,38.42236047780462,51.219823458731966,46.101099330349015,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,3,M2_stockflow_regimeC,34.3662579603555,36.678119160476435,51.219823458731966,46.101099330349015,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,3,M3_AR_residual,32.57137523313114,35.57057291760823,51.219823458731966,46.101099330349015,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,3,M4_delayed_info,32.71830670212079,35.140626392327114,51.219823458731966,46.101099330349015,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,4,M1_autonomous_Schaefer,37.8737155475765,38.909687556852575,56.79620376970228,51.27471020876279,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,4,M1b_autonomous_Allee,43.867511426937256,39.933720838243175,56.79620376970228,51.27471020876279,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,4,M2_stockflow_regimeC,37.8737155475765,38.909687556852575,56.79620376970228,51.27471020876279,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,4,M3_AR_residual,38.29703493558308,38.90922297669164,56.79620376970228,51.27471020876279,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,4,M4_delayed_info,38.68598365934975,38.91267828558999,56.79620376970228,51.27471020876279,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,5,M1_autonomous_Schaefer,32.90587889361839,33.22225467430339,51.64548206463791,46.17285368392184,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,5,M1b_autonomous_Allee,41.4972261394089,41.34535296051603,51.64548206463791,46.17285368392184,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,5,M2_stockflow_regimeC,32.90587889361839,33.22225467430339,51.64548206463791,46.17285368392184,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,5,M3_AR_residual,33.71079768358828,33.3499645485426,51.64548206463791,46.17285368392184,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,5,M4_delayed_info,33.50695976554913,33.15305473990154,51.64548206463791,46.17285368392184,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,6,M1_autonomous_Schaefer,39.81991358256387,48.19798042186792,79.76690260410442,53.58466150289347,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,6,M1b_autonomous_Allee,58.94538195479061,69.68867663278368,79.76690260410442,53.58466150289347,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,6,M2_stockflow_regimeC,39.81991358256387,48.19798042186792,79.76690260410442,53.58466150289347,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,6,M3_AR_residual,40.19045156941112,48.43518830117909,79.76690260410442,53.58466150289347,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,6,M4_delayed_info,45.60722588084398,47.9614177396369,79.76690260410442,53.58466150289347,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,7,M1_autonomous_Schaefer,39.002763880482064,35.71516012856645,51.7697154985931,47.17187005367122,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,7,M1b_autonomous_Allee,48.521219213131786,70.2405890576515,51.7697154985931,47.17187005367122,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,7,M2_stockflow_regimeC,39.002763880482064,35.71516012856645,51.7697154985931,47.17187005367122,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,7,M3_AR_residual,39.94167571973791,35.723618958929926,51.7697154985931,47.17187005367122,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,7,M4_delayed_info,35.04246424716556,35.6726104577233,51.7697154985931,47.17187005367122,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,8,M1_autonomous_Schaefer,46.52260484037544,52.729132501578135,82.31470656544136,69.14016869347202,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,8,M1b_autonomous_Allee,63.677013577571884,55.24189568308269,82.31470656544136,69.14016869347202,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,8,M2_stockflow_regimeC,46.52260484037544,52.729132501578135,82.31470656544136,69.14016869347202,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,8,M3_AR_residual,46.398369270838806,53.976795561529975,82.31470656544136,69.14016869347202,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,8,M4_delayed_info,53.401761365019524,51.87900757226331,82.31470656544136,69.14016869347202,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,9,M1_autonomous_Schaefer,39.554309047362736,38.85989199462302,66.16479809780441,49.225672814153555,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,9,M1b_autonomous_Allee,51.107567873603415,42.624972242959636,66.16479809780441,49.225672814153555,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,9,M2_stockflow_regimeC,39.554309047362736,38.85989199462302,66.16479809780441,49.225672814153555,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,9,M3_AR_residual,39.703478883846856,38.85058618179517,66.16479809780441,49.225672814153555,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,9,M4_delayed_info,41.00590977873393,38.885547573414435,66.16479809780441,49.225672814153555,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,10,M1_autonomous_Schaefer,28.42417597328121,30.877755925236826,44.2329235707737,44.01272763062526,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,10,M1b_autonomous_Allee,29.45298354799983,32.16121762495128,44.2329235707737,44.01272763062526,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,10,M2_stockflow_regimeC,28.42417597328121,30.877755925236826,44.2329235707737,44.01272763062526,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,10,M3_AR_residual,29.081332327661624,30.87215151442488,44.2329235707737,44.01272763062526,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,10,M4_delayed_info,28.39948198302001,30.875156500899354,44.2329235707737,44.01272763062526,False
