origin,horizon,model,obs,pred,below_lrp_obs,below_lrp_pred,sqerr,abserr,log_sqerr
2007,5,M3_AR_residual,112.12,280.7532507332553,1,1,28437.173252864948,168.6332507332553,0.8425522436121271
2007,1,M4_delayed_info,106.65,87.56636981635222,1,1,364.1849409862328,19.083630183647784,0.03887026235292418
2007,5,M4_delayed_info,112.12,200.15031954421806,1,1,7749.33715905714,88.03031954421806,0.335819039616152
2008,1,M1_autonomous_Schaefer,104.56,21.465050168645476,1,1,6904.770687475326,83.09494983135453,2.5069498185297983
2008,5,M1_autonomous_Schaefer,169.17,0.001,1,1,28618.150560999995,169.16899999999998,144.92932028089533
2008,1,M1b_autonomous_Allee,104.56,0.001,1,1,10932.584481,104.559,133.57618414117792
2008,5,M1b_autonomous_Allee,169.17,0.001,1,1,28618.150560999995,169.16899999999998,144.92932028089533
2008,1,M2_stockflow_regimeC,104.56,127.53753821734705,1,1,527.967262529644,22.977538217347046,0.03946169112935887
2008,5,M2_stockflow_regimeC,169.17,272.65000622364767,1,1,10708.111688046161,103.48000622364768,0.22780079721778396
2008,1,M3_AR_residual,104.56,133.53141001035516,1,1,839.3425979881071,28.971410010355157,0.05981725435789636
2008,5,M3_AR_residual,169.17,297.21622405441684,1,1,16395.83549459392,128.04622405441685,0.3175951110304065
2008,1,M4_delayed_info,104.56,124.97514070538104,1,1,416.7779700205056,20.415140705381035,0.03181006864698511
2008,5,M4_delayed_info,169.17,272.81160970383905,1,1,10741.583262002909,103.64160970383907,0.22836676751322185
2009,1,M1_autonomous_Schaefer,96.91,22.126222734640066,1,1,5592.613342074965,74.78377726535993,2.181585890089254
2009,5,M1_autonomous_Schaefer,250.12,0.001,1,1,62559.514161,250.119,154.49734468296182
2009,1,M1b_autonomous_Allee,96.91,2.4000359829223186,1,1,8932.133298509318,94.50996401707768,13.677415364852948
2009,5,M1b_autonomous_Allee,250.12,0.001,1,1,62559.514161,250.119,154.49734468296182
2009,1,M2_stockflow_regimeC,96.91,124.8996404493742,1,1,783.4199724852448,27.989640449374207,0.06437780952072654
2009,5,M2_stockflow_regimeC,250.12,266.15422686986017,1,1,257.09643131414566,16.034226869860163,0.0038607754147916003
2009,1,M3_AR_residual,96.91,112.16595711153262,1,1,232.74422738892284,15.255957111532624,0.02137351068981615
2009,5,M3_AR_residual,250.12,213.78096594582442,1,1,1320.5253959905328,36.339034054175585,0.024645494456850145
2009,1,M4_delayed_info,96.91,130.43012949571974,1,1,1123.5990814098207,33.52012949571974,0.08824165191755734
2009,5,M4_delayed_info,250.12,266.0951097754675,1,1,255.20413233823732,15.975109775467502,0.0038332192868898007
2010,1,M1_autonomous_Schaefer,90.56,16.76826919672473,1,1,5445.219534943045,73.79173080327527,2.8443640534312125
2010,5,M1_autonomous_Schaefer,298.65,0.001,1,1,89191.225201,298.649,158.93714486077928
2010,1,M1b_autonomous_Allee,90.56,3.8249143854488636,1,1,7522.975076563516,86.73508561455114,10.01391171092117
2010,5,M1b_autonomous_Allee,298.65,0.001,1,1,89191.225201,298.649,158.93714486077928
2010,1,M2_stockflow_regimeC,90.56,115.37548844429968,1,1,615.8084667291707,24.815488444299675,0.05865081911037523
2010,5,M2_stockflow_regimeC,298.65,243.76922721666455,1,1,3011.899221296091,54.88077278333543,0.04122943713136121
2010,1,M3_AR_residual,90.56,99.81560667550983,1,1,85.66625493174202,9.255606675509824,0.009469612917392121
2010,5,M3_AR_residual,298.65,179.43234737521502,1,1,14212.848697363896,119.21765262478496,0.2595638352759154
2010,1,M4_delayed_info,90.56,122.00307989676563,1,1,988.6672733943866,31.443079896765624,0.0888240714430592
2010,5,M4_delayed_info,298.65,243.2808876868804,1,1,3065.738598342851,55.36911231311959,0.04204781015937767
2011,1,M1_autonomous_Schaefer,112.12,12.617928046083662,1,1,9900.662323122346,99.50207195391634,4.771826445969485
2011,1,M1b_autonomous_Allee,112.12,9.346259207939923,1,1,10562.441796393554,102.77374079206008,6.17320509758822
2011,1,M2_stockflow_regimeC,112.12,107.47257533779633,1,1,21.59855599085895,4.647424662203676,0.001792169622961521
2011,1,M3_AR_residual,112.12,93.64223878676682,1,1,341.4276594532645,18.47776121323318,0.032431750960294374
2011,1,M4_delayed_info,112.12,113.28043133941632,1,1,1.3466008934995544,1.16043133941632,0.00010602226502619726
2012,1,M1_autonomous_Schaefer,169.17,37.41309910067881,1,1,17359.880934593544,131.75690089932118,2.2767286321156606
2012,1,M1b_autonomous_Allee,169.17,33.736048095829375,1,1,18342.3553283812,135.4339519041706,2.599631196169784
2012,1,M2_stockflow_regimeC,169.17,134.13968730318985,1,1,1227.122807636298,35.03031269681014,0.05383440660364261
2012,1,M3_AR_residual,169.17,136.7201938164288,1,1,1052.9899213513347,32.449806183571184,0.045355228492955105
2012,1,M4_delayed_info,169.17,133.0305384568678,1,1,1306.0606806275312,36.1394615431322,0.05775630373213296
2013,1,M1_autonomous_Schaefer,250.12,104.59933502316633,1,1,21176.263935299867,145.52066497683367,0.7600415316534149
2013,1,M1b_autonomous_Allee,250.12,94.16973272179499,1,1,24320.485864143582,155.95026727820502,0.9542202566905431
2013,1,M2_stockflow_regimeC,250.12,204.59264255290253,1,1,2072.740276115782,45.52735744709747,0.04036881022642934
2013,1,M3_AR_residual,250.12,224.05230074570719,1,1,679.5249444122584,26.06769925429282,0.012113488134426982
2013,1,M4_delayed_info,250.12,196.36450448890758,1,1,2889.653297643077,53.75549551109242,0.05854858746339972
2014,1,M1_autonomous_Schaefer,298.65,204.14016392054702,1,1,8932.109115765066,94.50983607945295,0.14475398392354547
2014,1,M1b_autonomous_Allee,298.65,179.2661671583442,1,1,14252.499543964412,119.38383284165579,0.26050882394280006
2014,1,M2_stockflow_regimeC,298.65,304.2491798212267,1,1,31.350814670432243,5.5991798212266986,0.00034502010962730227
2014,1,M3_AR_residual,298.65,329.66059818022484,1,1,961.6571994953655,31.01059818022486,0.009759724049857406
2014,1,M4_delayed_info,298.65,294.17835710488595,1,1,19.995590181423786,4.47164289511403,0.00022758977845227426
