r,g_Kstar,constructive,Fp
0.2877358240403154,209.49946597440555,94.64946597440556,1.1859233800618902
0.12148656270650042,88.45394936471976,0.0,1.0784997573584323
0.08810723151007542,64.15057287846737,0.0,1.0569313687125503
0.22135252077977066,161.1660106978997,46.31601069789971,1.1430291448270566
0.27986329447616903,203.76750421727206,88.91750421727207,1.1808364663587214
0.13411906459873638,97.65163063771026,0.0,1.0866623747811195
0.23665141365973918,172.30508209800445,57.45508209800445,1.1529146774503771
0.13419654898505406,97.70804675346174,0.0,1.0867124420921825
0.23428211639106233,170.58000488810904,55.73000488810905,1.1513837323272489
0.2536377080285685,184.67274473098678,69.82274473098678,1.1638905414197398
0.23638327057203778,172.10984803611612,57.259848036116125,1.152741414112828
0.20774037584826574,151.25505469015238,36.40505469015238,1.1342335212581154
0.2523498027062295,183.7350252858828,68.88502528588282,1.1630583485166572
0.20237667148045546,147.3497599481831,32.49975994818311,1.1307677100438112
0.21957037581714453,159.86843706693313,45.01843706693313,1.1418775940380061
0.2102246630945103,153.0638557080692,38.21385570806922,1.1358387683051487
0.19616906096512624,142.8300200364912,27.980020036491197,1.126756600433226
0.22478744002823425,163.66696361406318,48.816963614063184,1.1452486522486438
0.2358618820192814,171.73022682025973,56.880226820259736,1.152404513685579
0.12189454584680294,88.75100048897588,0.0,1.07876337974437
0.18410700199074023,134.04767629422716,19.197676294227165,1.1189625804063368
0.2080024293300633,151.44585493088164,36.59585493088164,1.1344028497359138
0.21480042542720637,156.3954525584889,41.545452558488904,1.1387954428940437
0.1864031716428576,135.71950953747955,20.86950953747956,1.1204462733887488
0.2388732055112561,173.92276111990427,59.07276111990427,1.1543503104731532
0.17113127435039788,124.60009353199113,9.75009353199114,1.110578184234253
0.13007519107993878,94.70730020724766,0.0,1.0840493854682132
0.14943083621288614,108.80007899997251,0.0,1.0965562291273185
0.24959898070016284,181.7321612240868,66.88216122408681,1.1612808773692171
0.18279000340808907,133.08877414613795,18.238774146137956,1.1181115886021709
0.20698206301378436,150.70292971789613,35.85292971789613,1.133743529836987
0.26830505163136753,195.35198726986152,80.50198726986153,1.1733679921621245
0.17809311923001936,129.6689888957919,14.818988895791904,1.1150766499216693
0.008334950503822568,6.068648856283083,0.0,1.00538571161755
0.007883706207671428,5.740099432925862,0.0,1.0050941356031489
0.18522598741718435,134.86240574286313,20.012405742863137,1.119685624029488
0.1578833322056945,114.95431232337005,0.1043123233700527,1.1020178939380316
0.19040826497621172,138.63560424801435,23.78560424801435,1.123034204497029
0.21255362569654862,154.75956538561366,39.90956538561366,1.1373436507800818
0.2622315478985764,190.9298900462811,76.0798900462811,1.1694435369901441
0.2577916706970229,187.69723069348856,72.84723069348857,1.1665746659375884
0.2283350108475106,166.24993775231525,51.39993775231525,1.1475409506092276
0.2818224293593839,205.19394360198987,90.34394360198988,1.1821023809548594
0.24710371273346413,179.91536518129314,65.06536518129315,1.1596685350198552
0.22270375240493231,162.14983780675297,47.299837806752976,1.1439022566539712
0.26609785450066825,193.74493461409992,78.89493461409992,1.1719417896641517
0.001,0.7280965680000001,0.0,1.00064616
0.2809740767930014,204.5762610099528,89.7262610099528,1.1815542094605658
0.1829206534699358,133.18390000777757,18.333900007777572,1.1181960094461338
0.2605030445838088,189.6713727150222,74.82137271502219,1.1683266472882738
0.13354351474687426,97.23257476585654,0.0,1.0862904774888402
0.17761316093057172,129.31953290518095,14.469532905180955,1.1147665200668981
0.2715524024038262,197.7163722223808,82.86637222238082,1.1754663003372563
0.17169057099766077,125.00731550135716,10.15731550135716,1.1109395793558485
0.19504316457345264,142.01025873779005,27.16025873779006,1.1260290912207822
0.1740443475002162,126.7210920947068,11.87109209470681,1.1124604955807398
0.2135612384036692,155.49320473954134,40.643204739541346,1.1379947298069149
0.2393378619573015,174.261075883569,59.411075883569,1.1546505528823299
0.25079075254756455,182.59988621601903,67.74988621601904,1.1620509526661342
0.17250697075464905,125.60173336253635,10.751733362536356,1.1114671042228241
0.2535958816165955,184.6422910639775,69.7922910639775,1.1638635148653793
0.1650284837430745,120.15667263557634,5.306672635576348,1.106634805055425
0.21641698694894895,157.57246545443053,42.722465454430534,1.1398400002869329
0.001,0.7280965680000001,0.0,1.00064616
0.001,0.7280965680000001,0.0,1.00064616
0.23196554928606697,168.89332032942022,54.043320329420226,1.149886859326685
0.23903035913448503,174.037184133626,59.187184133626005,1.1544518568583388
0.24902417080216713,181.31364411010372,66.46364411010373,1.1609094582055284
0.16059439912241402,116.92823084105187,2.0782308410518766,1.1037696769369392
0.21030726347616688,153.12399676246886,38.27399676246887,1.13589214136776
0.23341774004572063,169.95065543760535,55.100655437605354,1.1508252069079428
0.23383339609842113,170.25329318304503,55.40329318304504,1.1510937872229559
0.08696078993464994,63.315852701987566,0.0,1.0561905840241734
0.25720562409736325,187.2705321755883,72.4205321755883,1.1661959860667523
0.18424302843905305,134.14671668440093,19.296716684400934,1.1190504752561785
0.2630393541928063,191.51805103671867,76.66805103671868,1.1699655091052237
0.24021479986055735,174.8995713612787,60.04957136127871,1.1552171950778978
0.2555239059008526,186.04607892836574,71.19607892836575,1.1651093270368948
0.26143171606590604,190.34753523393667,75.49753523393667,1.168926717653146
0.1784291619153839,129.91366042170733,15.06366042170734,1.1152937872632445
0.1659720459470656,120.84367703799678,5.99367703799679,1.107244497209156
0.21100686286918457,153.63337267949993,38.783372679499934,1.1363441945115524
0.18569966559521542,135.20728919862404,20.357289198624045,1.1199916959210043
0.2727131129255904,198.56148156971884,83.71148156971884,1.1762163050479995
0.2741184988225865,199.58473821803727,84.73473821803728,1.1771244091992026
0.05954532991645895,43.35475035260149,0.0,1.0384758103788192
0.288169753821454,209.81540875880555,94.96540875880555,1.1862037681292708
0.17666453206748167,128.62883948565937,13.778839485659375,1.114153554040724
0.19223217714566448,139.96358843892637,25.11358843892637,1.1242127435844427
0.11402996382487614,83.02482531005647,0.0,1.073681601425082
0.23480341224975457,170.95955861373548,56.10955861373549,1.1517205728593014
0.12081185530010242,87.96269721771719,0.0,1.0780637884207143
0.21300168560836982,155.0857962696691,40.235796269669095,1.1376331691727042
0.23316520327541693,169.76678428185343,54.91678428185344,1.1506620277484434
0.2502698860030061,182.22064507253998,67.37064507253999,1.1617143895397024
0.17159146351156387,124.9351556808669,10.085155680866905,1.1108755400626322
0.16838101268082414,122.59763744927254,7.7476374492725455,1.1088010751538413
0.001,0.7280965680000001,0.0,1.00064616
0.10797767887614793,78.61817741032941,0.0,1.0697708569826117
0.20765883170506402,151.19568267934673,36.34568267934674,1.1341808306945442
0.21385889615660555,155.70992832789292,40.85992832789293,1.1381870643405523
0.24296082067068678,176.8989396887905,62.04893968879051,1.156991563884571
0.2801698117458827,203.99067838938328,89.14067838938328,1.1810345255577195
0.2305720697099541,167.87873263247434,53.028732632474345,1.148986448563784
0.2751838093596488,200.3603871639266,85.5103871639266,1.1778127702558308
0.25461648763096156,185.3853908003176,70.5353908003176,1.1645229896476221
0.2079398615433134,151.40029954008168,36.55029954008168,1.1343624209348273
0.1682118563812108,122.4744753280685,7.624475328068499,1.1086917731192831
0.23673722222454796,172.36755901954672,57.517559019546724,1.152970123512614
0.21462573108135594,156.2682582048262,41.4182582048262,1.138682562395529
0.21714578446978902,158.1031004281211,43.253100428121115,1.1403109200929988
0.24429752860601803,177.87219214892355,63.02219214892355,1.1578552910840647
0.19077280027183424,138.901021145672,24.051021145671996,1.1232697526236484
0.17576067487789895,127.97074416796207,13.120744167962073,1.1135695176791032
0.1505791584704621,109.63616849467161,0.0,1.097298229037274
0.2067582364176837,150.53996234144813,35.68996234144814,1.1335989020436505
0.21858942429549927,159.15420963064884,44.30420963064884,1.14124374240278
0.2891627622041003,210.53841475420558,95.68841475420558,1.1868454104258015
0.22368013304961257,162.8607372032063,48.010737203206304,1.1445331547713378
0.2031710524689735,147.92814601960754,33.078146019607544,1.131281007263352
0.21889417622524077,159.376098464785,44.52609846478501,1.1414406609097016
0.1477778359980308,107.59653521663307,0.0,1.0954881265084877
0.001,0.7280965680000001,0.0,1.00064616
0.26832456471829685,195.36619468148584,80.51619468148584,1.1733806007383747
0.2395620791209956,174.42432763094138,59.57432763094138,1.1547954330448225
0.19423823302680907,141.42419084120394,26.574190841203944,1.125508976652603
0.23862675266195005,173.7433196461507,58.8933196461507,1.1541910625000456
0.20986181892201294,152.7996701113551,37.94967011135512,1.1356043129146478
0.23803174643778088,173.3100976563945,58.46009765639451,1.1538065932782364
0.2717475841470074,197.8584833797273,83.0084833797273,1.1755924189724303
0.2098760607109999,152.8100395090387,37.960039509038694,1.1356135153890197
0.21189079665114544,154.27696183248491,39.42696183248492,1.1369153571641042
0.24676362958930137,179.6677518111936,64.8177518111936,1.159448786895423
0.2602400094301092,189.47985772235018,74.62985772235018,1.1681566844933593
0.12418815501601205,90.42096945341036,0.0,1.0802454182451464
0.08342856529983789,60.74405206797586,0.0,1.0539082017541432
0.08716259762592336,63.46278818939976,0.0,1.0563209840819667
0.14749525983937942,107.39079248532039,0.0,1.0953055370978135
0.173825994613617,126.56211010736104,11.712110107361042,1.1123194046795348
0.15345505056700928,111.73009566010592,0.0,1.0991565154743788
0.2696391249246138,196.32332145613458,81.47332145613458,1.1742300169612885
0.2503138626139866,182.25266429206715,67.40266429206716,1.1617428054666536
0.19382640584423974,141.1243408829661,26.2743408829661,1.125242870400314
0.1959653724351681,142.68171511688772,27.83171511688772,1.1266249850527081
0.235762848884718,171.6581211348658,56.808121134865814,1.1523405224353493
0.24324226789022907,177.1038604434124,62.25386044341241,1.1571734238199505
0.261153267212114,190.14479757912716,75.29479757912716,1.1687467951417796
0.001,0.7280965680000001,0.0,1.00064616
